chrom	center	center_1
chrX	11801587	11801588
chrX	11797301	11797302
chrX	11797565	11797566
chrX	11798850	11798851
chrX	11930850	11930851
chrX	12897327	12897328
chrX	12897327	12897328
chrX	12897327	12897328
chrX	13257183	13257184
chrX	13257183	13257184
chrX	13257183	13257184
chrX	13257183	13257184
chrX	13258490	13258491
chrX	13258490	13258491
chrX	13370472	13370473
chrX	13527282	13527283
chrX	13986442	13986443
chrX	13933343	13933344
chrX	13990527	13990528
chrX	13947076	13947077
chrX	13986442	13986443
chrX	14288161	14288162
chrX	14818789	14818790
chrX	14825905	14825906
chrX	14826073	14826074
chrX	14952009	14952010
chrX	14950749	14950750
chrX	14951794	14951795
chrX	14953532	14953533
chrX	15076220	15076221
chrX	15076220	15076221
chrX	15076220	15076221
chrX	15076220	15076221
chrX	15076220	15076221
chrX	15991974	15991975
chrX	15991974	15991975
chrX	15991974	15991975
chrX	16148977	16148978
chrX	16148977	16148978
chrX	16384266	16384267
chrX	16384908	16384909
chrX	16384908	16384909
chrX	16650309	16650310
chrX	16646167	16646168
chrX	16912724	16912725
chrX	17200728	17200729
chrX	17301929	17301930
chrX	17698730	17698731
chrX	18063247	18063248
chrX	18063247	18063248
chrX	18063247	18063248
chrX	18014505	18014506
chrX	18063247	18063248
chrX	18356191	18356192
chrX	18356191	18356192
chrX	19028629	19028630
chrX	19273280	19273281
chrX	19268896	19268897
chrX	19529973	19529974
chrX	19529973	19529974
chrX	19530896	19530897
chrX	19530896	19530897
chrX	19662293	19662294
chrX	19663367	19663368
chrX	19663971	19663972
chrX	21111417	21111418
chrX	21111417	21111418
chrX	21281153	21281154
chrX	21281171	21281172
chrX	21281153	21281154
chrX	21281171	21281172
chrX	21630148	21630149
chrX	21630148	21630149
chrX	21630148	21630149
chrX	21630148	21630149
chrX	21630148	21630149
chrX	21630148	21630149
chrX	1879077	1879078
chrX	1879580	1879581
chrX	1879774	1879775
chrX	2274778	2274779
chrX	2275068	2275069
chrX	2322264	2322265
chrX	2322264	2322265
chrX	2325784	2325785
chrX	2326217	2326218
chrX	2443976	2443977
chrX	2443976	2443977
chrX	2940527	2940528
chrX	2947580	2947581
chrX	2948948	2948949
chrX	2949120	2949121
chrX	4533840	4533841
chrX	4535464	4535465
chrX	4540626	4540627
chrX	4540626	4540627
chrX	4542438	4542439
chrX	4542506	4542507
chrX	4544497	4544498
chrX	4548794	4548795
chrX	4548794	4548795
chrX	4549957	4549958
chrX	4551878	4551879
chrX	4553006	4553007
chrX	4554197	4554198
chrX	4554398	4554399
chrX	4560317	4560318
chrX	4571929	4571930
chrX	4636004	4636005
chrX	4636004	4636005
chrX	4641162	4641163
chrX	4643987	4643988
chrX	4647414	4647415
chrX	4647414	4647415
chrX	4648646	4648647
chrX	4649833	4649834
chrX	4650032	4650033
chrX	4666700	4666701
chrX	4666700	4666701
chrX	4666700	4666701
chrX	4677533	4677534
chrX	4679537	4679538
chrX	4702034	4702035
chrX	4707504	4707505
chrX	4771588	4771589
chrX	4775232	4775233
chrX	4826833	4826834
chrX	4915161	4915162
chrX	4915161	4915162
chrX	4918447	4918448
chrX	4929988	4929989
chrX	4931194	4931195
chrX	4954090	4954091
chrX	4955425	4955426
chrX	4955916	4955917
chrX	4955916	4955917
chrX	4955916	4955917
chrX	4955916	4955917
chrX	4998237	4998238
chrX	4998388	4998389
chrX	5326738	5326739
chrX	5329347	5329348
chrX	5332435	5332436
chrX	5410849	5410850
chrX	5420336	5420337
chrX	5418570	5418571
chrX	5419096	5419097
chrX	5420867	5420868
chrX	5432526	5432527
chrX	5432526	5432527
chrX	5494012	5494013
chrX	5496052	5496053
chrX	5496052	5496053
chrX	5501197	5501198
chrX	5501229	5501230
chrX	5502570	5502571
chrX	5518771	5518772
chrX	5517500	5517501
chrX	5518771	5518772
chrX	5524465	5524466
chrX	5560183	5560184
chrX	5616370	5616371
chrX	5618806	5618807
chrX	5618806	5618807
chrX	5620575	5620576
chrX	5622539	5622540
chrX	5622416	5622417
chrX	5662861	5662862
chrX	5662861	5662862
chrX	5662861	5662862
chrX	5665605	5665606
chrX	5665940	5665941
chrX	5665940	5665941
chrX	5670555	5670556
chrX	5670652	5670653
chrX	5671812	5671813
chrX	5673547	5673548
chrX	5673543	5673544
chrX	5673543	5673544
chrX	5676958	5676959
chrX	5679977	5679978
chrX	5682127	5682128
chrX	5684456	5684457
chrX	5684456	5684457
chrX	5689473	5689474
chrX	5691172	5691173
chrX	5695205	5695206
chrX	5697660	5697661
chrX	5708633	5708634
chrX	5708633	5708634
chrX	5713527	5713528
chrX	5715472	5715473
chrX	5717778	5717779
chrX	5723570	5723571
chrX	5723570	5723571
chrX	5738031	5738032
chrX	5733824	5733825
chrX	5734614	5734615
chrX	5754041	5754042
chrX	5754035	5754036
chrX	5754958	5754959
chrX	5754958	5754959
chrX	5756710	5756711
chrX	5762932	5762933
chrX	5764203	5764204
chrX	5776647	5776648
chrX	5781620	5781621
chrX	5790919	5790920
chrX	5791536	5791537
chrX	5794543	5794544
chrX	5805344	5805345
chrX	5810158	5810159
chrX	5811006	5811007
chrX	5815820	5815821
chrX	5839573	5839574
chrX	5832215	5832216
chrX	5846106	5846107
chrX	5854464	5854465
chrX	5870108	5870109
chrX	5870266	5870267
chrX	5879787	5879788
chrX	5883391	5883392
chrX	5883391	5883392
chrX	5883391	5883392
chrX	5904173	5904174
chrX	5904464	5904465
chrX	5904788	5904789
chrX	5905399	5905400
chrX	5905227	5905228
chrX	5908001	5908002
chrX	5908001	5908002
chrX	5911789	5911790
chrX	5913079	5913080
chrX	5915297	5915298
chrX	5916317	5916318
chrX	5916797	5916798
chrX	5914649	5914650
chrX	5941852	5941853
chrX	5941664	5941665
chrX	5948353	5948354
chrX	5951711	5951712
chrX	5954046	5954047
chrX	5992640	5992641
chrX	5992640	5992641
chrX	6000797	6000798
chrX	6005713	6005714
chrX	6013181	6013182
chrX	6014019	6014020
chrX	6037262	6037263
chrX	6037800	6037801
chrX	6039576	6039577
chrX	6063663	6063664
chrX	6069261	6069262
chrX	6069261	6069262
chrX	6069264	6069265
chrX	6074857	6074858
chrX	6077530	6077531
chrX	6077786	6077787
chrX	6081372	6081373
chrX	6090201	6090202
chrX	6090201	6090202
chrX	6091471	6091472
chrX	6090648	6090649
chrX	6196439	6196440
chrX	6198654	6198655
chrX	6198654	6198655
chrX	6202559	6202560
chrX	6219327	6219328
chrX	6222719	6222720
chrX	6222719	6222720
chrX	6224157	6224158
chrX	6224520	6224521
chrX	6225116	6225117
chrX	6225140	6225141
chrX	6236218	6236219
chrX	6240558	6240559
chrX	6255487	6255488
chrX	6267228	6267229
chrX	6262119	6262120
chrX	6274888	6274889
chrX	6274984	6274985
chrX	6279647	6279648
chrX	6279274	6279275
chrX	6280012	6280013
chrX	6287990	6287991
chrX	6287990	6287991
chrX	6289562	6289563
chrX	6294343	6294344
chrX	6295115	6295116
chrX	6295345	6295346
chrX	6361323	6361324
chrX	6361323	6361324
chrX	6365708	6365709
chrX	6372915	6372916
chrX	6524323	6524324
chrX	6524323	6524324
chrX	6524323	6524324
chrX	6526342	6526343
chrX	6527888	6527889
chrX	6530726	6530727
chrX	6533167	6533168
chrX	6532549	6532550
chrX	6533167	6533168
chrX	6533256	6533257
chrX	6533348	6533349
chrX	6531701	6531702
chrX	6538575	6538576
chrX	6590646	6590647
chrX	6596630	6596631
chrX	6596954	6596955
chrX	6593069	6593070
chrX	6599699	6599700
chrX	6599699	6599700
chrX	6636169	6636170
chrX	6637548	6637549
chrX	6654248	6654249
chrX	6661462	6661463
chrX	6673973	6673974
chrX	6677176	6677177
chrX	6678161	6678162
chrX	6678260	6678261
chrX	6679118	6679119
chrX	6730533	6730534
chrX	6727229	6727230
chrX	6730533	6730534
chrX	6735917	6735918
chrX	6744171	6744172
chrX	6744238	6744239
chrX	6743815	6743816
chrX	6746423	6746424
chrX	6770712	6770713
chrX	6770497	6770498
chrX	6773039	6773040
chrX	6779659	6779660
chrX	6791035	6791036
chrX	6795388	6795389
chrX	6795578	6795579
chrX	6800710	6800711
chrX	6822840	6822841
chrX	6824203	6824204
chrX	6832684	6832685
chrX	6867194	6867195
chrX	6876190	6876191
chrX	6876190	6876191
chrX	6881580	6881581
chrX	6874916	6874917
chrX	6876190	6876191
chrX	6880095	6880096
chrX	6881580	6881581
chrX	6881580	6881581
chrX	6881580	6881581
chrX	6968750	6968751
chrX	6972265	6972266
chrX	6973393	6973394
chrX	6991318	6991319
chrX	6977810	6977811
chrX	6980994	6980995
chrX	6981683	6981684
chrX	6985668	6985669
chrX	6984498	6984499
chrX	6987188	6987189
chrX	6993612	6993613
chrX	6997799	6997800
chrX	7000503	7000504
chrX	7011145	7011146
chrX	7011145	7011146
chrX	7012137	7012138
chrX	7012137	7012138
chrX	7012137	7012138
chrX	7012137	7012138
chrX	7013662	7013663
chrX	7013881	7013882
chrX	7014775	7014776
chrX	7015009	7015010
chrX	7066052	7066053
chrX	7066052	7066053
chrX	7041769	7041770
chrX	7072689	7072690
chrX	7072689	7072690
chrX	7097066	7097067
chrX	7097768	7097769
chrX	7098053	7098054
chrX	7098053	7098054
chrX	7098053	7098054
chrX	7098053	7098054
chrX	7098053	7098054
chrX	7098053	7098054
chrX	7098053	7098054
chrX	7098053	7098054
chrX	7102300	7102301
chrX	7104491	7104492
chrX	7106345	7106346
chrX	7267883	7267884
chrX	7284877	7284878
chrX	7323770	7323771
chrX	7407854	7407855
chrX	7411906	7411907
chrX	7411906	7411907
chrX	7425743	7425744
chrX	7425743	7425744
chrX	7493276	7493277
chrX	7528796	7528797
chrX	7557844	7557845
chrX	7563485	7563486
chrX	7694918	7694919
chrX	7704963	7704964
chrX	7696704	7696705
chrX	7725917	7725918
chrX	7728361	7728362
chrX	7736479	7736480
chrX	7736756	7736757
chrX	7769161	7769162
chrX	7854244	7854245
chrX	7873222	7873223
chrX	7873222	7873223
chrX	7873222	7873223
chrX	7873222	7873223
chrX	7873222	7873223
chrX	7873222	7873223
chrX	7876847	7876848
chrX	7878836	7878837
chrX	7893561	7893562
chrX	7893798	7893799
chrX	7893561	7893562
chrX	7893798	7893799
chrX	7901331	7901332
chrX	7901331	7901332
chrX	7901203	7901204
chrX	7908286	7908287
chrX	7907814	7907815
chrX	7911885	7911886
chrX	7918444	7918445
chrX	7920131	7920132
chrX	7953883	7953884
chrX	7953883	7953884
chrX	7953883	7953884
chrX	7959369	7959370
chrX	7968236	7968237
chrX	8058358	8058359
chrX	8060974	8060975
chrX	8061436	8061437
chrX	8060974	8060975
chrX	8070237	8070238
chrX	8075466	8075467
chrX	8078240	8078241
chrX	8087213	8087214
chrX	8085765	8085766
chrX	8094064	8094065
chrX	8092113	8092114
chrX	8101454	8101455
chrX	8102095	8102096
chrX	8102095	8102096
chrX	8116147	8116148
chrX	8106042	8106043
chrX	8116147	8116148
chrX	8119130	8119131
chrX	8121147	8121148
chrX	8131783	8131784
chrX	8134967	8134968
chrX	8137046	8137047
chrX	8145602	8145603
chrX	8148705	8148706
chrX	8150686	8150687
chrX	8152275	8152276
chrX	8154533	8154534
chrX	8240474	8240475
chrX	8240474	8240475
chrX	8240474	8240475
chrX	8243360	8243361
chrX	8244016	8244017
chrX	8271409	8271410
chrX	8271409	8271410
chrX	8273806	8273807
chrX	8275420	8275421
chrX	8404516	8404517
chrX	8442348	8442349
chrX	8463349	8463350
chrX	8464438	8464439
chrX	8469012	8469013
chrX	8478320	8478321
chrX	8489535	8489536
chrX	8517029	8517030
chrX	8516100	8516101
chrX	8516100	8516101
chrX	8517029	8517030
chrX	8516100	8516101
chrX	8517029	8517030
chrX	8517029	8517030
chrX	8517029	8517030
chrX	8529698	8529699
chrX	8573060	8573061
chrX	8573593	8573594
chrX	8588528	8588529
chrX	8606304	8606305
chrX	8650488	8650489
chrX	8650681	8650682
chrX	8680912	8680913
chrX	8690046	8690047
chrX	8690227	8690228
chrX	8712478	8712479
chrX	8714173	8714174
chrX	8714663	8714664
chrX	8714924	8714925
chrX	8717065	8717066
chrX	8720277	8720278
chrX	8720277	8720278
chrX	8721503	8721504
chrX	8836724	8836725
chrX	8872774	8872775
chrX	8872774	8872775
chrX	8872126	8872127
chrX	8872774	8872775
chrX	8891807	8891808
chrX	8898000	8898001
chrX	8898332	8898333
chrX	8877161	8877162
chrX	8881632	8881633
chrX	8891807	8891808
chrX	8894195	8894196
chrX	8898000	8898001
chrX	8898332	8898333
chrX	8923687	8923688
chrX	8923687	8923688
chrX	8924449	8924450
chrX	9029476	9029477
chrX	8974255	8974256
chrX	8984190	8984191
chrX	9061145	9061146
chrX	9067983	9067984
chrX	9071408	9071409
chrX	9070190	9070191
chrX	9070087	9070088
chrX	9078499	9078500
chrX	9078499	9078500
chrX	9078499	9078500
chrX	9078499	9078500
chrX	9078499	9078500
chrX	9081057	9081058
chrX	9082358	9082359
chrX	9082358	9082359
chrX	9082746	9082747
chrX	9085867	9085868
chrX	9085867	9085868
chrX	9086864	9086865
chrX	9088073	9088074
chrX	9089314	9089315
chrX	9120918	9120919
chrX	9141965	9141966
chrX	9147894	9147895
chrX	9149071	9149072
chrX	9149071	9149072
chrX	9156669	9156670
chrX	9155012	9155013
chrX	9155613	9155614
chrX	9156669	9156670
chrX	9158515	9158516
chrX	9159375	9159376
chrX	9159957	9159958
chrX	9160052	9160053
chrX	9162090	9162091
chrX	9193620	9193621
chrX	9210887	9210888
chrX	9215699	9215700
chrX	9226688	9226689
chrX	9228827	9228828
chrX	9232378	9232379
chrX	9236518	9236519
chrX	9250037	9250038
chrX	9250037	9250038
chrX	9255031	9255032
chrX	9255802	9255803
chrX	9255802	9255803
chrX	9255953	9255954
chrX	9255802	9255803
chrX	9267698	9267699
chrX	9267698	9267699
chrX	9272960	9272961
chrX	9275352	9275353
chrX	9275653	9275654
chrX	9274862	9274863
chrX	9330487	9330488
chrX	9446212	9446213
chrX	9550838	9550839
chrX	9550838	9550839
chrX	9553661	9553662
chrX	9553750	9553751
chrX	9555209	9555210
chrX	9556544	9556545
chrX	9558466	9558467
chrX	9579987	9579988
chrX	9576247	9576248
chrX	9581917	9581918
chrX	9584575	9584576
chrX	9605969	9605970
chrX	9608841	9608842
chrX	9608884	9608885
chrX	9650225	9650226
chrX	9659145	9659146
chrX	9639028	9639029
chrX	9645925	9645926
chrX	9650776	9650777
chrX	9659145	9659146
chrX	9687066	9687067
chrX	9686658	9686659
chrX	9685667	9685668
chrX	9692417	9692418
chrX	9728488	9728489
chrX	9899366	9899367
chrX	9899585	9899586
chrX	9977405	9977406
chrX	10010049	10010050
chrX	10014279	10014280
chrX	10050803	10050804
chrX	10050803	10050804
chrX	10048156	10048157
chrX	10052634	10052635
chrX	10052636	10052637
chrX	10070868	10070869
chrX	10070868	10070869
chrX	10070868	10070869
chrX	10070868	10070869
chrX	10082492	10082493
chrX	10082492	10082493
chrX	10082492	10082493
chrX	10084842	10084843
chrX	10366273	10366274
chrX	10366273	10366274
chrX	10367472	10367473
chrX	10375316	10375317
chrX	10375316	10375317
chrX	10376628	10376629
chrX	10381352	10381353
chrX	10385149	10385150
chrX	10385861	10385862
chrX	10385149	10385150
chrX	10409817	10409818
chrX	10432812	10432813
chrX	10478493	10478494
chrX	10555459	10555460
chrX	10557362	10557363
chrX	10585422	10585423
chrX	10585422	10585423
chrX	10566591	10566592
chrX	10595855	10595856
chrX	10599169	10599170
chrX	10601646	10601647
chrX	10627112	10627113
chrX	10673466	10673467
chrX	10744943	10744944
chrX	10744943	10744944
chrX	10745250	10745251
chrX	10766656	10766657
chrX	10767306	10767307
chrX	10768338	10768339
chrX	10771699	10771700
chrX	10772154	10772155
chrX	10778778	10778779
chrX	10778778	10778779
chrX	10780661	10780662
chrX	10786907	10786908
chrX	10784458	10784459
chrX	10784458	10784459
chrX	10786907	10786908
chrX	10786907	10786908
chrX	10786958	10786959
chrX	10806856	10806857
chrX	10806856	10806857
chrX	10806856	10806857
chrX	10847092	10847093
chrX	10839895	10839896
chrX	10842995	10842996
chrX	10845081	10845082
chrX	10870672	10870673
chrX	10870705	10870706
chrX	10877798	10877799
chrX	10877798	10877799
chrX	10877893	10877894
chrX	10877798	10877799
chrX	10921297	10921298
chrX	10923436	10923437
chrX	10925631	10925632
chrX	10929712	10929713
chrX	10929712	10929713
chrX	10964046	10964047
chrX	10964046	10964047
chrX	10964046	10964047
chrX	10967134	10967135
chrX	11059619	11059620
chrX	11063170	11063171
chrX	11066377	11066378
chrX	11090107	11090108
chrX	11090219	11090220
chrX	11092098	11092099
chrX	11092098	11092099
chrX	11107090	11107091
chrX	11108148	11108149
chrX	11108148	11108149
chrX	11112308	11112309
chrX	11112308	11112309
chrX	11136778	11136779
chrX	11137118	11137119
chrX	11137030	11137031
chrX	11137030	11137031
chrX	11132412	11132413
chrX	11139689	11139690
chrX	11139689	11139690
chrX	11140263	11140264
chrX	11146596	11146597
chrX	11170678	11170679
chrX	11170678	11170679
chrX	11202806	11202807
chrX	11202806	11202807
chrX	11325308	11325309
chrX	11338824	11338825
chrX	11339588	11339589
chrX	11340084	11340085
chrX	11344734	11344735
chrX	11348001	11348002
chrX	11348001	11348002
chrX	11348865	11348866
chrX	11349847	11349848
chrX	11350474	11350475
chrX	11358724	11358725
chrX	11368098	11368099
chrX	11417422	11417423
chrX	11417422	11417423
chrX	11430197	11430198
chrX	11429992	11429993
chrX	11430197	11430198
chrX	11430197	11430198
chrX	11454338	11454339
chrX	11454338	11454339
chrX	11454386	11454387
chrX	11454338	11454339
chrX	11446012	11446013
chrX	11446010	11446011
chrX	11456619	11456620
chrX	11459227	11459228
chrX	11483106	11483107
chrX	11483233	11483234
chrX	11485060	11485061
chrX	11492998	11492999
chrX	11562779	11562780
chrX	11562779	11562780
chrX	11570326	11570327
chrX	11571358	11571359
chrX	11571410	11571411
chrX	11571718	11571719
chrX	11572442	11572443
chrX	11572442	11572443
chrX	11584175	11584176
chrX	11606000	11606001
chrX	11611652	11611653
chrX	11611652	11611653
chrX	11615128	11615129
chrX	11615128	11615129
chrX	11615840	11615841
chrX	11615840	11615841
chrX	11621280	11621281
chrX	11678551	11678552
chrX	11678551	11678552
chrX	11678589	11678590
chrX	11694740	11694741
chrX	11694740	11694741
chrX	11694740	11694741
chrX	11694740	11694741
chrX	11704394	11704395
chrX	11705025	11705026
chrX	11705300	11705301
chrX	11714211	11714212
chrX	11715030	11715031
chrX	11713847	11713848
chrX	11714211	11714212
chrX	11714317	11714318
chrX	11714905	11714906
chrX	11715030	11715031
chrX	11715565	11715566
chrX	11716720	11716721
chrX	11719894	11719895
chrX	11719894	11719895
chrX	11719894	11719895
chrX	11732770	11732771
chrX	11731765	11731766
chrX	11764590	11764591
chrX	11778784	11778785
chrX	11792253	11792254
chrX	11792253	11792254
chrX	11791910	11791911
chrX	11792253	11792254
chrX	11791777	11791778
chrX	11807117	11807118
chrX	11816551	11816552
chrX	11815743	11815744
chrX	11816551	11816552
chrX	11837460	11837461
chrX	11838026	11838027
chrX	11838026	11838027
chrX	11846099	11846100
chrX	11852530	11852531
chrX	11852530	11852531
chrX	11854931	11854932
chrX	11854771	11854772
chrX	11868893	11868894
chrX	11872779	11872780
chrX	11875346	11875347
chrX	11875346	11875347
chrX	11877168	11877169
chrX	11887162	11887163
chrX	11887162	11887163
chrX	11887162	11887163
chrX	11888240	11888241
chrX	11889186	11889187
chrX	11917260	11917261
chrX	11917260	11917261
chrX	11920474	11920475
chrX	11920574	11920575
chrX	11924662	11924663
chrX	11922760	11922761
chrX	11924662	11924663
chrX	11983915	11983916
chrX	11983915	11983916
chrX	11985087	11985088
chrX	11981176	11981177
chrX	11983915	11983916
chrX	11987764	11987765
chrX	11987764	11987765
chrX	11987764	11987765
chrX	11987764	11987765
chrX	11988948	11988949
chrX	11998500	11998501
chrX	12002307	12002308
chrX	12003914	12003915
chrX	12009904	12009905
chrX	12012211	12012212
chrX	12012211	12012212
chrX	12017058	12017059
chrX	12017058	12017059
chrX	12017058	12017059
chrX	12017375	12017376
chrX	12017961	12017962
chrX	12017961	12017962
chrX	12020719	12020720
chrX	12022746	12022747
chrX	12029032	12029033
chrX	12029032	12029033
chrX	12031465	12031466
chrX	12035283	12035284
chrX	12056635	12056636
chrX	12103840	12103841
chrX	12178626	12178627
chrX	12463112	12463113
chrX	12496597	12496598
chrX	12497808	12497809
chrX	12592193	12592194
chrX	12589348	12589349
chrX	12592193	12592194
chrX	12592193	12592194
chrX	12628445	12628446
chrX	12628423	12628424
chrX	12629598	12629599
chrX	12629640	12629641
chrX	12631111	12631112
chrX	12665268	12665269
chrX	12708841	12708842
chrX	12718460	12718461
chrX	12748367	12748368
chrX	12748367	12748368
chrX	12747753	12747754
chrX	12747753	12747754
chrX	12754571	12754572
chrX	12760617	12760618
chrX	12760617	12760618
chrX	12763611	12763612
chrX	12763611	12763612
chrX	12770978	12770979
chrX	12784958	12784959
chrX	12784958	12784959
chrX	12784958	12784959
chrX	12784958	12784959
chrX	12857722	12857723
chrX	12898669	12898670
chrX	12960736	12960737
chrX	12973213	12973214
chrX	12985071	12985072
chrX	13079070	13079071
chrX	13079070	13079071
chrX	13079070	13079071
chrX	13108194	13108195
chrX	13123066	13123067
chrX	13123066	13123067
chrX	13128794	13128795
chrX	13128630	13128631
chrX	13130290	13130291
chrX	13134565	13134566
chrX	13130290	13130291
chrX	13134565	13134566
chrX	13134839	13134840
chrX	13134565	13134566
chrX	13154924	13154925
chrX	13159508	13159509
chrX	13161699	13161700
chrX	13161699	13161700
chrX	13162854	13162855
chrX	13191883	13191884
chrX	13211674	13211675
chrX	13202262	13202263
chrX	13236566	13236567
chrX	13258318	13258319
chrX	13258495	13258496
chrX	13285632	13285633
chrX	13285632	13285633
chrX	13285632	13285633
chrX	13285632	13285633
chrX	13285632	13285633
chrX	13285632	13285633
chrX	13287741	13287742
chrX	13287741	13287742
chrX	13287741	13287742
chrX	13302415	13302416
chrX	13296651	13296652
chrX	13299910	13299911
chrX	13299910	13299911
chrX	13299910	13299911
chrX	13329303	13329304
chrX	13329303	13329304
chrX	13329069	13329070
chrX	13329303	13329304
chrX	13329303	13329304
chrX	13331994	13331995
chrX	13331994	13331995
chrX	13331994	13331995
chrX	13331994	13331995
chrX	13333857	13333858
chrX	13337638	13337639
chrX	13337638	13337639
chrX	13337705	13337706
chrX	13341009	13341010
chrX	13384877	13384878
chrX	13384877	13384878
chrX	13384877	13384878
chrX	13385893	13385894
chrX	13385893	13385894
chrX	13387417	13387418
chrX	13387417	13387418
chrX	13388844	13388845
chrX	13389332	13389333
chrX	13390560	13390561
chrX	13396361	13396362
chrX	13402863	13402864
chrX	13409323	13409324
chrX	13411588	13411589
chrX	13412868	13412869
chrX	13413074	13413075
chrX	13421024	13421025
chrX	13457663	13457664
chrX	13529280	13529281
chrX	13529149	13529150
chrX	13530249	13530250
chrX	13536202	13536203
chrX	13544907	13544908
chrX	13667811	13667812
chrX	13669294	13669295
chrX	13669573	13669574
chrX	13680398	13680399
chrX	13680201	13680202
chrX	13680500	13680501
chrX	13735689	13735690
chrX	13736257	13736258
chrX	13736278	13736279
chrX	13744683	13744684
chrX	13739177	13739178
chrX	13739177	13739178
chrX	13741952	13741953
chrX	13756826	13756827
chrX	13782170	13782171
chrX	13782170	13782171
chrX	13783381	13783382
chrX	13811493	13811494
chrX	13811493	13811494
chrX	13811493	13811494
chrX	13811493	13811494
chrX	13811493	13811494
chrX	13791111	13791112
chrX	13797638	13797639
chrX	13812870	13812871
chrX	13822307	13822308
chrX	13822307	13822308
chrX	13991420	13991421
chrX	14116889	14116890
chrX	14171545	14171546
chrX	14175670	14175671
chrX	14187841	14187842
chrX	14190755	14190756
chrX	14191962	14191963
chrX	14192018	14192019
chrX	14224732	14224733
chrX	14224732	14224733
chrX	14225879	14225880
chrX	14227949	14227950
chrX	14237923	14237924
chrX	14240152	14240153
chrX	14240152	14240153
chrX	14242822	14242823
chrX	14246514	14246515
chrX	14258595	14258596
chrX	14258595	14258596
chrX	14258595	14258596
chrX	14258595	14258596
chrX	14266250	14266251
chrX	14289393	14289394
chrX	14381416	14381417
chrX	14480086	14480087
chrX	14497240	14497241
chrX	14582174	14582175
chrX	14582174	14582175
chrX	14582174	14582175
chrX	14582982	14582983
chrX	14584616	14584617
chrX	14591591	14591592
chrX	14602580	14602581
chrX	14602580	14602581
chrX	14653834	14653835
chrX	14653834	14653835
chrX	14653928	14653929
chrX	14749376	14749377
chrX	14749010	14749011
chrX	14749010	14749011
chrX	14749376	14749377
chrX	14765787	14765788
chrX	14784052	14784053
chrX	14786237	14786238
chrX	14786551	14786552
chrX	14786237	14786238
chrX	14832033	14832034
chrX	14832033	14832034
chrX	14832033	14832034
chrX	14832033	14832034
chrX	14832033	14832034
chrX	14835887	14835888
chrX	14837330	14837331
chrX	14838198	14838199
chrX	14839106	14839107
chrX	14844757	14844758
chrX	14853269	14853270
chrX	14856361	14856362
chrX	14871181	14871182
chrX	14882586	14882587
chrX	14882586	14882587
chrX	14896891	14896892
chrX	14905549	14905550
chrX	14905549	14905550
chrX	14909070	14909071
chrX	14913812	14913813
chrX	14923493	14923494
chrX	14928944	14928945
chrX	14928944	14928945
chrX	14932652	14932653
chrX	14953697	14953698
chrX	15063429	15063430
chrX	15063429	15063430
chrX	15042060	15042061
chrX	15042060	15042061
chrX	15064926	15064927
chrX	15066432	15066433
chrX	15066432	15066433
