chrom	center	center_1
chrX	5663113	5663114
chrX	5672400	5672401
chrX	5672479	5672480
chrX	5672733	5672734
chrX	5680616	5680617
chrX	5680626	5680627
chrX	5689851	5689852
chrX	5690001	5690002
chrX	5690001	5690002
chrX	5690435	5690436
chrX	5697122	5697123
chrX	5698556	5698557
chrX	5699186	5699187
chrX	5738662	5738663
chrX	5738662	5738663
chrX	5747746	5747747
chrX	5747746	5747747
chrX	5752248	5752249
chrX	5752508	5752509
chrX	5753389	5753390
chrX	5755491	5755492
chrX	5755573	5755574
chrX	5755747	5755748
chrX	5756392	5756393
chrX	5773022	5773023
chrX	5873839	5873840
chrX	5876999	5877000
chrX	5876999	5877000
chrX	5879868	5879869
chrX	5880533	5880534
chrX	5880818	5880819
chrX	5901981	5901982
chrX	5905745	5905746
chrX	5905881	5905882
chrX	5908134	5908135
chrX	5908134	5908135
chrX	5913066	5913067
chrX	5913066	5913067
chrX	5913066	5913067
chrX	5917096	5917097
chrX	5917159	5917160
chrX	5988790	5988791
chrX	5988790	5988791
chrX	5997507	5997508
chrX	6001510	6001511
chrX	6013707	6013708
chrX	6035752	6035753
chrX	6035752	6035753
chrX	6037891	6037892
chrX	6037891	6037892
chrX	6050827	6050828
chrX	6050827	6050828
chrX	6050827	6050828
chrX	6069130	6069131
chrX	6069130	6069131
chrX	6069130	6069131
chrX	6089877	6089878
chrX	6091204	6091205
chrX	6219956	6219957
chrX	6220254	6220255
chrX	6225646	6225647
chrX	6225935	6225936
chrX	6225935	6225936
chrX	6225940	6225941
chrX	6255821	6255822
chrX	6261168	6261169
chrX	6267796	6267797
chrX	6267796	6267797
chrX	6276875	6276876
chrX	6276976	6276977
chrX	6279679	6279680
chrX	6284137	6284138
chrX	6288099	6288100
chrX	6293105	6293106
chrX	6294516	6294517
chrX	6294516	6294517
chrX	6295388	6295389
chrX	6303974	6303975
chrX	6309211	6309212
chrX	6317420	6317421
chrX	6330841	6330842
chrX	6330841	6330842
chrX	6330841	6330842
chrX	6339495	6339496
chrX	6341137	6341138
chrX	6347102	6347103
chrX	6350628	6350629
chrX	6352281	6352282
chrX	6365948	6365949
chrX	6524463	6524464
chrX	6526105	6526106
chrX	6528947	6528948
chrX	6530896	6530897
chrX	6531015	6531016
chrX	6531015	6531016
chrX	6531015	6531016
chrX	6531015	6531016
chrX	6531634	6531635
chrX	6533998	6533999
chrX	6571922	6571923
chrX	6590775	6590776
chrX	6590775	6590776
chrX	6592532	6592533
chrX	6600061	6600062
chrX	6600061	6600062
chrX	6602324	6602325
chrX	6654540	6654541
chrX	6654678	6654679
chrX	6660551	6660552
chrX	6661646	6661647
chrX	6661646	6661647
chrX	6674386	6674387
chrX	6678423	6678424
chrX	6679639	6679640
chrX	6681766	6681767
chrX	6686962	6686963
chrX	6687595	6687596
chrX	6689295	6689296
chrX	6689319	6689320
chrX	6689319	6689320
chrX	6699507	6699508
chrX	6699507	6699508
chrX	6741536	6741537
chrX	6741536	6741537
chrX	6741536	6741537
chrX	6742348	6742349
chrX	6742685	6742686
chrX	6742851	6742852
chrX	6743674	6743675
chrX	6744878	6744879
chrX	6746398	6746399
chrX	6747543	6747544
chrX	6756321	6756322
chrX	6758609	6758610
chrX	6759736	6759737
chrX	6771224	6771225
chrX	6771462	6771463
chrX	6803683	6803684
chrX	6803683	6803684
chrX	6804095	6804096
chrX	6804984	6804985
chrX	6805127	6805128
chrX	6805384	6805385
chrX	6818177	6818178
chrX	6821015	6821016
chrX	6824495	6824496
chrX	6824495	6824496
chrX	6844340	6844341
chrX	6849769	6849770
chrX	6849769	6849770
chrX	6860338	6860339
chrX	6863887	6863888
chrX	6864102	6864103
chrX	6868226	6868227
chrX	6868507	6868508
chrX	6868507	6868508
chrX	6868507	6868508
chrX	6868507	6868508
chrX	6868507	6868508
chrX	6875985	6875986
chrX	6875985	6875986
chrX	6875985	6875986
chrX	6969917	6969918
chrX	6972323	6972324
chrX	6973619	6973620
chrX	6983970	6983971
chrX	6986485	6986486
chrX	6991611	6991612
chrX	6995881	6995882
chrX	6998671	6998672
chrX	6998671	6998672
chrX	6998671	6998672
chrX	7009005	7009006
chrX	7009310	7009311
chrX	7011356	7011357
chrX	7011356	7011357
chrX	7011436	7011437
chrX	7011436	7011437
chrX	7012238	7012239
chrX	7012238	7012239
chrX	7013886	7013887
chrX	7013886	7013887
chrX	7069412	7069413
chrX	7098577	7098578
chrX	7102554	7102555
chrX	7104884	7104885
chrX	7106271	7106272
chrX	7226454	7226455
chrX	7281088	7281089
chrX	7281088	7281089
chrX	7286357	7286358
chrX	7286650	7286651
chrX	7307938	7307939
chrX	7324213	7324214
chrX	7445386	7445387
chrX	7535624	7535625
chrX	7555777	7555778
chrX	7679967	7679968
chrX	7680274	7680275
chrX	7707774	7707775
chrX	7722118	7722119
chrX	7728754	7728755
chrX	7734922	7734923
chrX	7734922	7734923
chrX	7736892	7736893
chrX	7736892	7736893
chrX	7737360	7737361
chrX	7768736	7768737
chrX	7889065	7889066
chrX	7893052	7893053
chrX	7893052	7893053
chrX	7893052	7893053
chrX	7893052	7893053
chrX	7894030	7894031
chrX	7894030	7894031
chrX	7901061	7901062
chrX	7901879	7901880
chrX	7908930	7908931
chrX	7920408	7920409
chrX	7935895	7935896
chrX	7935895	7935896
chrX	7935895	7935896
chrX	7959273	7959274
chrX	7969702	7969703
chrX	7969702	7969703
chrX	8061644	8061645
chrX	8075876	8075877
chrX	8102180	8102181
chrX	8102581	8102582
chrX	8102581	8102582
chrX	8102581	8102582
chrX	8117011	8117012
chrX	8129811	8129812
chrX	8132284	8132285
chrX	8137040	8137041
chrX	8142549	8142550
chrX	8142549	8142550
chrX	8143903	8143904
chrX	8145838	8145839
chrX	8148782	8148783
chrX	8152947	8152948
chrX	8157627	8157628
chrX	8157627	8157628
chrX	8163300	8163301
chrX	8164265	8164266
chrX	8178548	8178549
chrX	8178548	8178549
chrX	8178552	8178553
chrX	8193199	8193200
chrX	8193199	8193200
chrX	8216128	8216129
chrX	8216144	8216145
chrX	8216823	8216824
chrX	8230613	8230614
chrX	8242527	8242528
chrX	8243581	8243582
chrX	8244188	8244189
chrX	8248650	8248651
chrX	8248650	8248651
chrX	8273411	8273412
chrX	8273411	8273412
chrX	8273411	8273412
chrX	8398939	8398940
chrX	8398939	8398940
chrX	8421364	8421365
chrX	8421364	8421365
chrX	8437056	8437057
chrX	8437056	8437057
chrX	8463295	8463296
chrX	8491344	8491345
chrX	8491344	8491345
chrX	8502365	8502366
chrX	8555238	8555239
chrX	8558878	8558879
chrX	8558878	8558879
chrX	8560321	8560322
chrX	8560628	8560629
chrX	8560628	8560629
chrX	8560894	8560895
chrX	8560894	8560895
chrX	8560894	8560895
chrX	8561694	8561695
chrX	8571098	8571099
chrX	8571098	8571099
chrX	8574305	8574306
chrX	8588810	8588811
chrX	8588810	8588811
chrX	8590774	8590775
chrX	8592030	8592031
chrX	8592030	8592031
chrX	8602136	8602137
chrX	8677062	8677063
chrX	8677062	8677063
chrX	8681251	8681252
chrX	8681550	8681551
chrX	8690326	8690327
chrX	8709651	8709652
chrX	8712471	8712472
chrX	8712471	8712472
chrX	8712471	8712472
chrX	8714935	8714936
chrX	8716712	8716713
chrX	8716712	8716713
chrX	8720519	8720520
chrX	8838322	8838323
chrX	8864108	8864109
chrX	8864108	8864109
chrX	8898553	8898554
chrX	8901698	8901699
chrX	8901698	8901699
chrX	8904727	8904728
chrX	8925183	8925184
chrX	8925183	8925184
chrX	8925183	8925184
chrX	8925183	8925184
chrX	8925183	8925184
chrX	8925183	8925184
chrX	9069598	9069599
chrX	9069601	9069602
chrX	9069740	9069741
chrX	9078822	9078823
chrX	9081062	9081063
chrX	9081253	9081254
chrX	9081253	9081254
chrX	9082930	9082931
chrX	9082936	9082937
chrX	9085931	9085932
chrX	9089512	9089513
chrX	9093611	9093612
chrX	9103869	9103870
chrX	9104317	9104318
chrX	9107068	9107069
chrX	9109549	9109550
chrX	9109549	9109550
chrX	9109549	9109550
chrX	9110641	9110642
chrX	9149308	9149309
chrX	9152522	9152523
chrX	9156928	9156929
chrX	9158621	9158622
chrX	9162091	9162092
chrX	9192668	9192669
chrX	9193897	9193898
chrX	9194749	9194750
chrX	9232725	9232726
chrX	9243816	9243817
chrX	9247341	9247342
chrX	9247628	9247629
chrX	9250419	9250420
chrX	9250419	9250420
chrX	9250419	9250420
chrX	9250419	9250420
chrX	9273412	9273413
chrX	9273412	9273413
chrX	9274713	9274714
chrX	9284648	9284649
chrX	9317914	9317915
chrX	9319358	9319359
chrX	9324507	9324508
chrX	9324507	9324508
chrX	9324507	9324508
chrX	9356633	9356634
chrX	9445814	9445815
chrX	9502825	9502826
chrX	9551139	9551140
chrX	9551773	9551774
chrX	9554622	9554623
chrX	9554622	9554623
chrX	9555606	9555607
chrX	9581492	9581493
chrX	9584176	9584177
chrX	9585674	9585675
chrX	9585889	9585890
chrX	9585889	9585890
chrX	9590092	9590093
chrX	9601029	9601030
chrX	9606362	9606363
chrX	9606362	9606363
chrX	9608945	9608946
chrX	9608945	9608946
chrX	9659094	9659095
chrX	9659095	9659096
chrX	9688188	9688189
chrX	9694185	9694186
chrX	9729647	9729648
chrX	9729647	9729648
chrX	9729647	9729648
chrX	9729647	9729648
chrX	9874492	9874493
chrX	9881952	9881953
chrX	9881952	9881953
chrX	9884441	9884442
chrX	9927972	9927973
chrX	9928265	9928266
chrX	10010480	10010481
chrX	10016844	10016845
chrX	10017537	10017538
chrX	10017537	10017538
chrX	10071390	10071391
chrX	10071857	10071858
chrX	10083153	10083154
chrX	10083153	10083154
chrX	10114339	10114340
chrX	10210180	10210181
chrX	10212969	10212970
chrX	10212969	10212970
chrX	10212969	10212970
chrX	10264232	10264233
chrX	10266791	10266792
chrX	10266791	10266792
chrX	10326463	10326464
chrX	10330159	10330160
chrX	10348169	10348170
chrX	10356828	10356829
chrX	10357356	10357357
chrX	10366401	10366402
chrX	10376650	10376651
chrX	10385959	10385960
chrX	10385959	10385960
chrX	10410390	10410391
chrX	10410390	10410391
chrX	10460735	10460736
chrX	10460735	10460736
chrX	10461864	10461865
chrX	10463817	10463818
chrX	10463817	10463818
chrX	10474715	10474716
chrX	10478837	10478838
chrX	10478837	10478838
chrX	10479369	10479370
chrX	10596121	10596122
chrX	10629316	10629317
chrX	10744507	10744508
chrX	10764877	10764878
chrX	10764877	10764878
chrX	10764877	10764878
chrX	10768536	10768537
chrX	10768571	10768572
chrX	10772540	10772541
chrX	10772540	10772541
chrX	10772767	10772768
chrX	10778953	10778954
chrX	10778953	10778954
chrX	10842204	10842205
chrX	10842696	10842697
chrX	10847437	10847438
chrX	10848756	10848757
chrX	10852445	10852446
chrX	10854999	10855000
chrX	10855141	10855142
chrX	10857654	10857655
chrX	10857656	10857657
chrX	10893188	10893189
chrX	10899964	10899965
chrX	10923971	10923972
chrX	10927398	10927399
chrX	10927455	10927456
chrX	10930839	10930840
chrX	10930936	10930937
chrX	10954131	10954132
chrX	11090209	11090210
chrX	11090381	11090382
chrX	11092491	11092492
chrX	11092491	11092492
chrX	11108481	11108482
chrX	11109802	11109803
chrX	11112394	11112395
chrX	11125100	11125101
chrX	11125230	11125231
chrX	11137858	11137859
chrX	11137858	11137859
chrX	11144851	11144852
chrX	11144851	11144852
chrX	11149322	11149323
chrX	11149443	11149444
chrX	11149443	11149444
chrX	11152483	11152484
chrX	11152483	11152484
chrX	11152483	11152484
chrX	11152483	11152484
chrX	11154420	11154421
chrX	11154420	11154421
chrX	11156675	11156676
chrX	11325384	11325385
chrX	11339872	11339873
chrX	11348119	11348120
chrX	11349048	11349049
chrX	11349997	11349998
chrX	11350607	11350608
chrX	11350607	11350608
chrX	11359235	11359236
chrX	11368444	11368445
chrX	11368444	11368445
chrX	11369664	11369665
chrX	11373024	11373025
chrX	11423956	11423957
chrX	11423956	11423957
chrX	11423956	11423957
chrX	11442538	11442539
chrX	11454785	11454786
chrX	11454785	11454786
chrX	11454785	11454786
chrX	11459785	11459786
chrX	11483517	11483518
chrX	11485249	11485250
chrX	11485249	11485250
chrX	11485249	11485250
chrX	11492336	11492337
chrX	11547421	11547422
chrX	11561642	11561643
chrX	11561934	11561935
chrX	11570454	11570455
chrX	11570620	11570621
chrX	11570620	11570621
chrX	11572706	11572707
chrX	11576117	11576118
chrX	11576882	11576883
chrX	11576882	11576883
chrX	11580771	11580772
chrX	11580771	11580772
chrX	11599837	11599838
chrX	11599837	11599838
chrX	11611926	11611927
chrX	11612015	11612016
chrX	11615096	11615097
chrX	11615228	11615229
chrX	11616123	11616124
chrX	11616123	11616124
chrX	11677343	11677344
chrX	11677343	11677344
chrX	11677343	11677344
chrX	11678969	11678970
chrX	11678969	11678970
chrX	11678969	11678970
chrX	11678969	11678970
chrX	11695136	11695137
chrX	11704309	11704310
chrX	11704309	11704310
chrX	11710119	11710120
chrX	11710119	11710120
chrX	11710251	11710252
chrX	11716062	11716063
chrX	11716755	11716756
chrX	11716967	11716968
chrX	11717011	11717012
chrX	11720244	11720245
chrX	11720483	11720484
chrX	11787380	11787381
chrX	11788487	11788488
chrX	11792532	11792533
chrX	11792878	11792879
chrX	11801695	11801696
chrX	11801695	11801696
chrX	11801695	11801696
chrX	11801695	11801696
chrX	11816897	11816898
chrX	11816897	11816898
chrX	11816897	11816898
chrX	11816897	11816898
chrX	11818336	11818337
chrX	11852691	11852692
chrX	11852734	11852735
chrX	11855021	11855022
chrX	11855021	11855022
chrX	11869169	11869170
chrX	11869169	11869170
chrX	11873318	11873319
chrX	11873440	11873441
chrX	11875305	11875306
chrX	11887283	11887284
chrX	11888351	11888352
chrX	11891731	11891732
chrX	11892006	11892007
chrX	11917805	11917806
chrX	11921646	11921647
chrX	11921646	11921647
chrX	11985533	11985534
chrX	11985533	11985534
chrX	11985533	11985534
chrX	12007175	12007176
chrX	12012376	12012377
chrX	12014423	12014424
chrX	12015482	12015483
chrX	12015482	12015483
chrX	12017224	12017225
chrX	12017276	12017277
chrX	12018639	12018640
chrX	12021067	12021068
chrX	12029753	12029754
chrX	12032631	12032632
chrX	12274634	12274635
chrX	12463527	12463528
chrX	12471663	12471664
chrX	12471663	12471664
chrX	12497187	12497188
chrX	12497700	12497701
chrX	12596046	12596047
chrX	12596046	12596047
chrX	12596675	12596676
chrX	12596900	12596901
chrX	12611866	12611867
chrX	12612107	12612108
chrX	12612507	12612508
chrX	12613176	12613177
chrX	12631604	12631605
chrX	12631604	12631605
chrX	12653625	12653626
chrX	12653799	12653800
chrX	12653799	12653800
chrX	12654034	12654035
chrX	12659414	12659415
chrX	12659414	12659415
chrX	12659461	12659462
chrX	12660533	12660534
chrX	12665216	12665217
chrX	12742546	12742547
chrX	12744211	12744212
chrX	12744463	12744464
chrX	12744463	12744464
chrX	12745357	12745358
chrX	12746316	12746317
chrX	12751866	12751867
chrX	12757035	12757036
chrX	12760641	12760642
chrX	12760877	12760878
chrX	12897502	12897503
chrX	12901352	12901353
chrX	12901352	12901353
chrX	12903744	12903745
chrX	12907104	12907105
chrX	12907104	12907105
chrX	12907985	12907986
chrX	12909952	12909953
chrX	12910058	12910059
chrX	12910058	12910059
chrX	13082807	13082808
chrX	13091144	13091145
chrX	13094298	13094299
chrX	13094467	13094468
chrX	13115130	13115131
chrX	13115130	13115131
chrX	13128595	13128596
chrX	13128951	13128952
chrX	13129017	13129018
chrX	13129017	13129018
chrX	13129017	13129018
chrX	13130992	13130993
chrX	13131515	13131516
chrX	13139198	13139199
chrX	13159603	13159604
chrX	13159813	13159814
chrX	13159813	13159814
chrX	13212324	13212325
chrX	13212337	13212338
chrX	13257391	13257392
chrX	13257391	13257392
chrX	13285706	13285707
chrX	13286015	13286016
chrX	13286215	13286216
chrX	13288050	13288051
chrX	13297081	13297082
chrX	13297081	13297082
chrX	13297081	13297082
chrX	13303632	13303633
chrX	13304004	13304005
chrX	13304579	13304580
chrX	13305514	13305515
chrX	13305514	13305515
chrX	13315021	13315022
chrX	13315021	13315022
chrX	13321301	13321302
chrX	13329823	13329824
chrX	13330398	13330399
chrX	13330501	13330502
chrX	13331018	13331019
chrX	13332373	13332374
chrX	13335636	13335637
chrX	13335772	13335773
chrX	13335772	13335773
chrX	13338317	13338318
chrX	13359247	13359248
chrX	13370605	13370606
chrX	13370994	13370995
chrX	13373758	13373759
chrX	13385209	13385210
chrX	13385264	13385265
chrX	13385913	13385914
chrX	13385913	13385914
chrX	13387562	13387563
chrX	13387729	13387730
chrX	13390234	13390235
chrX	13395829	13395830
chrX	13396898	13396899
chrX	13404748	13404749
chrX	13409368	13409369
chrX	13409368	13409369
chrX	13409368	13409369
chrX	13413241	13413242
chrX	13529655	13529656
chrX	13534399	13534400
chrX	13543642	13543643
chrX	13563822	13563823
chrX	13563822	13563823
chrX	13563822	13563823
chrX	13563822	13563823
chrX	13576207	13576208
chrX	13576207	13576208
chrX	13606143	13606144
chrX	13612130	13612131
chrX	13616988	13616989
chrX	13616988	13616989
chrX	13642174	13642175
chrX	13645178	13645179
chrX	13645178	13645179
chrX	13645178	13645179
chrX	13668013	13668014
chrX	13668013	13668014
chrX	13669698	13669699
chrX	13669698	13669699
chrX	13682951	13682952
chrX	13696661	13696662
chrX	13703536	13703537
chrX	13718733	13718734
chrX	13722245	13722246
chrX	13736569	13736570
chrX	13737941	13737942
chrX	13738138	13738139
chrX	13739743	13739744
chrX	13739781	13739782
chrX	13744927	13744928
chrX	13744939	13744940
chrX	13755321	13755322
chrX	13756163	13756164
chrX	13757178	13757179
chrX	13762751	13762752
chrX	13762751	13762752
chrX	13762751	13762752
chrX	13762751	13762752
chrX	13762751	13762752
chrX	13782458	13782459
chrX	13783713	13783714
chrX	13783713	13783714
chrX	13783713	13783714
chrX	13783713	13783714
chrX	13783713	13783714
chrX	13783713	13783714
chrX	13811683	13811684
chrX	13822825	13822826
chrX	13826329	13826330
chrX	13830740	13830741
chrX	13830748	13830749
chrX	13830748	13830749
chrX	13830748	13830749
chrX	13830748	13830749
chrX	13830748	13830749
chrX	13990732	13990733
chrX	13996344	13996345
chrX	13996344	13996345
chrX	13996656	13996657
chrX	14097598	14097599
chrX	14151578	14151579
chrX	14174755	14174756
chrX	14187252	14187253
chrX	14199544	14199545
chrX	14200177	14200178
chrX	14201361	14201362
chrX	14212414	14212415
chrX	14226288	14226289
chrX	14228059	14228060
chrX	14234412	14234413
chrX	14237987	14237988
chrX	14238314	14238315
chrX	14247731	14247732
chrX	14247731	14247732
chrX	14247731	14247732
chrX	14247731	14247732
chrX	14247731	14247732
chrX	14580599	14580600
chrX	14580599	14580600
chrX	14580599	14580600
chrX	14582135	14582136
chrX	14583676	14583677
chrX	14718272	14718273
chrX	14826866	14826867
chrX	14832646	14832647
chrX	14832646	14832647
chrX	14837470	14837471
chrX	14838351	14838352
chrX	14839375	14839376
chrX	14839375	14839376
chrX	14839375	14839376
chrX	14839375	14839376
chrX	14839375	14839376
chrX	14839967	14839968
chrX	14846471	14846472
chrX	14862988	14862989
chrX	14885951	14885952
chrX	14901951	14901952
chrX	14910164	14910165
chrX	14952344	14952345
chrX	14954122	14954123
chrX	14955476	14955477
chrX	14955476	14955477
chrX	15024435	15024436
chrX	15024435	15024436
chrX	15024435	15024436
chrX	15044122	15044123
chrX	15067006	15067007
chrX	15079955	15079956
chrX	15081366	15081367
chrX	15084028	15084029
chrX	15085158	15085159
chrX	15086124	15086125
chrX	15095457	15095458
chrX	15125752	15125753
chrX	15137869	15137870
chrX	15139936	15139937
chrX	15139936	15139937
chrX	15139936	15139937
chrX	15293030	15293031
chrX	15293030	15293031
chrX	15319478	15319479
chrX	15319491	15319492
chrX	15319953	15319954
chrX	15320368	15320369
chrX	15322845	15322846
chrX	15323590	15323591
chrX	15328341	15328342
chrX	15345168	15345169
chrX	15450260	15450261
chrX	15450260	15450261
chrX	15450260	15450261
chrX	15453470	15453471
chrX	15462721	15462722
chrX	15467890	15467891
chrX	15486921	15486922
chrX	15499007	15499008
chrX	15555252	15555253
chrX	15568992	15568993
chrX	15569165	15569166
chrX	15570379	15570380
chrX	15570660	15570661
chrX	15572075	15572076
chrX	15572258	15572259
chrX	15641557	15641558
chrX	15675475	15675476
chrX	15689489	15689490
chrX	15697493	15697494
chrX	15697504	15697505
chrX	15704124	15704125
chrX	15704124	15704125
chrX	15710646	15710647
chrX	15711056	15711057
chrX	15711056	15711057
chrX	15732177	15732178
chrX	15733221	15733222
chrX	15734269	15734270
chrX	15737492	15737493
chrX	15739229	15739230
chrX	15739229	15739230
chrX	15746647	15746648
chrX	15749165	15749166
chrX	15749165	15749166
chrX	15761247	15761248
chrX	15762955	15762956
chrX	15769663	15769664
chrX	15786046	15786047
chrX	15786046	15786047
chrX	15796907	15796908
chrX	15799425	15799426
chrX	15799595	15799596
chrX	15804369	15804370
chrX	15804369	15804370
chrX	15807452	15807453
chrX	15812093	15812094
chrX	15812093	15812094
