chrom	start	end
chr2L	4299850	4301830
chr2L	4302046	4304335
chr2L	4306546	4308419
chr2L	4308931	4310249
chr2L	4312026	4313587
chr2L	4325906	4327762
chr2L	4335581	4337761
chr2L	4384127	4385331
chr2L	4397796	4399342
chr2L	4413190	4415004
chr2L	4415317	4420087
chr2L	4482513	4484381
chr2L	4492009	4501179
chr2L	4501434	4511070
chr2L	4511621	4513196
chr2L	4515574	4518858
chr2L	4519264	4521756
chr2L	4555488	4565023
chr2L	4566318	4568296
chr2L	4568743	4570818
chr2L	4571063	4572834
chr2L	4585713	4589493
chr2L	4590213	4590985
chr2L	4597296	4598318
chr2L	4599798	4601995
chr2L	4609142	4611177
chr2L	4695922	4697641
chr2L	4697946	4700240
chr2L	4704329	4706126
chr2L	4706481	4711728
chr2L	4719496	4720936
chr2L	4735357	4737100
chr2L	4779737	4780797
chr2L	4790835	4793405
chr2L	4823039	4823738
chr2L	4824381	4827321
chr2L	4855538	4856939
chr2L	4863049	4864507
chr2L	4864838	4868165
chr2L	4868742	4873153
chr2L	4893152	4894495
chr2L	4897713	4899497
chr2L	4899818	4900882
chr2L	4901189	4902271
chr2L	4923233	4924664
chr2L	4961387	4963406
chr2L	4987548	4989132
chr2L	5018777	5022049
chr2L	5022385	5026447
chr2L	5102756	5105107
chr2L	5118476	5121412
chr2L	5125705	5127022
chr2L	5127353	5135053
chr2L	5135542	5145668
chr2L	5147188	5149954
chr2L	5153998	5155469
chr2L	5167459	5170289
chr2L	5227106	5233613
chr2L	5233929	5235800
chr2L	5238428	5241514
chr2L	5251924	5252739
chr2L	5289694	5291732
chr2L	5300579	5301950
chr2L	5306484	5307158
chr2L	5317710	5320220
chr2L	5352849	5353940
chr2L	5356304	5357542
chr2L	5358025	5361198
chr2L	5407703	5410650
chr2L	5411680	5414378
chr2L	5463503	5464468
chr2L	5738365	5740154
chr2L	5752561	5755044
chr2L	5755325	5757753
chr2L	5776123	5776550
chr2L	5776843	5778615
chr2L	5778916	5782152
chr2L	5786020	5787834
chr2L	5788376	5791206
chr2L	5791545	5793752
chr2L	5794899	5795576
chr2L	5840646	5845639
chr2L	5845847	5847751
chr2L	5852959	5855542
chr2L	5865525	5871554
chr2L	5871849	5874122
chr2L	5874527	5876646
chr2L	5913995	5916721
chr2L	5917126	5920015
chr2L	5930674	5933012
chr2L	5951460	5952585
chr2L	5976226	5979327
chr2L	6083945	6086338
chr2L	6092180	6095706
chr2L	6102082	6103964
chr2L	6105333	6107272
chr2L	6116532	6117316
chr2L	6181473	6185631
chr2L	6185884	6189172
chr2L	6189785	6198756
chr2L	6198992	6200239
chr2L	6200737	6201759
chr2L	6202870	6204781
chr2L	6259305	6260167
chr2L	6265244	6269398
chr2L	6279617	6281538
chr2L	6287148	6288146
chr2L	6292758	6296704
chr2L	6298063	6303567
chr2L	6317890	6318695
chr2L	6378517	6380493
chr2L	6387790	6390004
chr2L	6390957	6393180
chr2L	6401706	6403262
chr2L	6403714	6405312
chr2L	6406141	6407845
chr2L	6449572	6450832
chr2L	6451227	6453325
chr2L	6481708	6482866
chr2L	6483355	6486039
chr2L	6501670	6503851
chr2L	6512916	6515379
chr2L	6515768	6517684
chr2L	6519549	6521301
chr2L	6531019	6531538
chr2L	6537403	6538720
chr2L	6539059	6541939
chr2L	6542225	6543513
chr2L	6575666	6577758
chr2L	6579479	6581515
chr2L	6586166	6587724
chr2L	6587968	6590800
chr2L	6627491	6628156
chr2L	6628375	6630019
chr2L	6630284	6631391
chr2L	6644123	6645019
chr2L	6646642	6647614
chr2L	6690453	6691808
chr2L	6692036	6696675
chr2L	6750873	6751461
chr2L	6790652	6792434
chr2L	6823683	6825438
chr2L	6826346	6828265
chr2L	6828558	6830802
chr2L	6831186	6832536
chr2L	6833093	6834727
chr2L	6835584	6838402
chr2L	6865962	6867732
chr2L	6889099	6890961
chr2L	6903810	6905892
chr2L	6975661	6981212
chr2L	6982027	6985026
chr2L	6988018	6991471
chr2L	7003950	7009210
chr2L	7074807	7077576
chr2L	7081786	7083616
chr2L	7106240	7112830
chr2L	7114543	7115105
chr2L	7115341	7116709
chr2L	7120813	7122641
chr2L	7124759	7126251
chr2L	7135918	7137117
chr2L	7137372	7139009
chr2L	7139272	7141291
chr2L	7146859	7148468
chr2L	7150207	7153883
chr2L	7154310	7156781
chr2L	7198135	7202498
chr2L	7209423	7211532
chr2L	7211763	7214779
chr2L	7233567	7236979
chr2L	7259526	7264020
chr2L	7265113	7268040
chr2L	7269825	7271632
chr2L	7272908	7273853
chr2L	7310059	7311984
chr2L	7312743	7313766
chr2L	7337391	7338859
chr2L	7339097	7341802
chr2L	7364556	7366717
chr2L	7367515	7367847
chr2L	7371115	7373884
chr2L	7385121	7387039
chr2L	7396705	7397875
chr2L	7446661	7448736
chr2L	7498873	7502043
chr2L	7503304	7508110
chr2L	7508374	7509402
chr2L	7510162	7511738
chr2L	7512197	7514061
chr2L	7532189	7534544
chr2L	7536007	7538781
chr2L	7550522	7552087
chr2L	7554160	7556719
chr2L	7557274	7559162
chr2L	7559502	7560976
chr2L	7562376	7562995
chr2L	7564528	7565842
chr2L	7610801	7612492
chr2L	7667507	7669438
chr2L	7680666	7683023
chr2L	7694384	7695845
chr2L	7698239	7700139
chr2L	7728162	7729434
chr2L	7770878	7772585
chr2L	7786932	7788945
chr2L	7815872	7818807
chr2L	7830512	7831390
chr2L	7848332	7851013
chr2L	7875018	7876960
chr2L	7893959	7895940
chr2L	7896251	7899929
chr2L	7901801	7903711
chr2L	7904504	7905921
chr2L	7906335	7910538
chr2L	7910746	7921526
chr2L	7921747	7927033
chr2L	7927290	7931188
chr2L	7931496	7934749
chr2L	7935048	7937210
chr2L	7937540	7939508
chr2L	7940267	7942478
chr2L	7944097	7946653
chr2L	7949301	7951784
chr2L	7952314	7955355
chr2L	7955817	7958048
chr2L	7961705	7963569
chr2L	7963892	7965706
chr2L	7970783	7976397
chr2L	8045864	8048850
chr2L	8049881	8051391
chr2L	8051902	8053385
chr2L	8056443	8060988
chr2L	8061611	8062777
chr2L	8063098	8069892
chr2L	8074738	8079184
chr2L	8079926	8081050
chr2L	8090758	8094444
chr2L	8100067	8100547
chr2L	8102346	8105182
chr2L	8120095	8122342
chr2L	8152489	8153614
chr2L	8165058	8166955
chr2L	8167232	8174413
chr2L	8176409	8180025
chr2L	8180439	8182078
chr2L	8187292	8189402
chr2L	8191988	8193228
chr2L	8221800	8223830
chr2L	8224133	8226943
chr2L	8246443	8249278
chr2L	8249972	8251467
chr2L	8266453	8267057
chr2L	8267319	8273399
chr2L	8282718	8284378
chr2L	8284857	8287244
chr2L	8322498	8324077
chr2L	8353110	8353820
chr2L	8359799	8361020
chr2L	8421609	8422950
chr2L	8423192	8425782
chr2L	8468183	8470584
chr2L	8498472	8500076
chr2L	8513001	8513879
chr2L	8553598	8554691
chr2L	8555012	8556989
chr2L	8560297	8563546
chr2L	8569754	8573999
chr2L	8574289	8576541
chr2L	8576818	8579116
chr2L	8581491	8586403
chr2L	8592141	8593593
chr2L	8601608	8602840
chr2L	8604169	8604932
chr2L	8605194	8606471
chr2L	8609951	8611880
chr2L	8612935	8615080
chr2L	8615469	8617506
chr2L	8619207	8621249
chr2L	8622054	8624440
chr2L	8630366	8631410
chr2L	8634525	8636324
chr2L	8639068	8640166
chr2L	8641740	8642772
chr2L	8645482	8647894
chr2L	8650274	8655274
chr2L	8656468	8659365
chr2L	8665468	8667223
chr2L	8715141	8716452
chr2L	8717051	8717503
chr2L	8717857	8721110
chr2L	8827768	8828651
chr2L	8902544	8904381
chr2L	8904833	8908519
chr2L	8910410	8912220
chr2L	8912815	8914818
chr2L	8915127	8917004
chr2L	8917976	8922214
chr2L	8922771	8923494
chr2L	8924535	8930500
chr2L	8944931	8945993
chr2L	8971311	8973278
chr2L	9027161	9029052
chr2L	9058091	9058890
chr2L	9060466	9063813
chr2L	9128251	9131248
chr2L	9134929	9136037
chr2L	9136334	9143393
chr2L	9155032	9157411
chr2L	9158006	9158702
chr2L	9159882	9162762
chr2L	9178172	9180810
chr2L	9182365	9184866
chr2L	9185713	9191270
chr2L	9191602	9193459
chr2L	9193728	9199107
chr2L	9199977	9206404
chr2L	9206710	9208342
chr2L	9208797	9215593
chr2L	9223361	9229164
chr2L	9229794	9231731
chr2L	9231947	9233407
chr2L	9234680	9236620
chr2L	9237294	9243626
chr2L	9277091	9280503
chr2L	9282033	9284102
chr2L	9335526	9336873
chr2L	9378790	9380865
chr2L	9392697	9393609
chr2L	9420508	9420904
chr2L	9421171	9421903
chr2L	9423064	9425542
chr2L	9456245	9459226
chr2L	9459595	9462069
chr2L	9498382	9500879
chr2L	9501461	9502504
chr2L	9503603	9504930
chr2L	9506045	9507247
chr2L	9507935	9511164
chr2L	9511636	9512560
chr2L	9513858	9515163
chr2L	9516250	9519871
chr2L	9523313	9524657
chr2L	9562413	9563948
chr2L	9635442	9636872
chr2L	9637371	9639358
chr2L	9640225	9652305
chr2L	9652690	9655515
chr2L	9665301	9667104
chr2L	9685023	9686704
chr2L	9687251	9688854
chr2L	9689217	9690878
chr2L	9692252	9692858
chr2L	9694042	9697324
chr2L	9720154	9723123
chr2L	9732957	9734579
chr2L	9740903	9744106
chr2L	9804367	9806192
chr2L	9809492	9811659
chr2L	9816134	9817524
chr2L	9827413	9829255
chr2L	9829467	9830400
chr2L	9831034	9833128
chr2L	9834108	9837435
chr2L	9837879	9839849
chr2L	9843134	9846079
chr2L	10035243	10036335
chr2L	10065605	10069982
chr2L	10074604	10075969
chr2L	10103222	10107153
chr2L	10110369	10113440
chr2L	10134298	10137691
chr2L	10163867	10165814
chr2L	10186327	10188002
chr2L	10194986	10196059
chr2L	10196710	10197834
chr2L	10285720	10286787
chr2L	10287578	10290626
chr2L	10406187	10407352
chr2L	10445179	10446680
chr2L	10458370	10460699
chr2L	10465311	10467914
chr2L	10468203	10469320
chr2L	10471236	10472986
chr2L	10493042	10495492
chr2L	10496295	10497316
chr2L	10548060	10549512
chr2L	10554538	10556033
chr2L	10569981	10571253
chr2L	10571685	10573881
chr2L	10584784	10589012
chr2L	10589528	10590849
chr2L	10601619	10604081
chr2L	10604652	10605439
chr2L	10606793	10609299
chr2L	10609563	10614648
chr2L	10614971	10620140
chr2L	10620346	10622776
chr2L	10623226	10625141
chr2L	10632600	10633470
chr2L	10633721	10636377
chr2L	10641173	10642418
chr2L	10664116	10666197
chr2L	10666746	10668480
chr2L	10668719	10670382
chr2L	10745768	10746440
chr2L	10747254	10749032
chr2L	10773887	10775803
chr2L	10778494	10780795
chr2L	10781071	10782437
chr2L	10793553	10794530
chr2L	10794758	10800067
chr2L	10805973	10808157
chr2L	10816145	10817532
chr2L	10827575	10830623
chr2L	10831112	10834003
chr2L	10921814	10923380
chr2L	10985442	10986364
chr2L	11037174	11038455
chr2L	11040748	11041664
chr2L	11041920	11042444
chr2L	11042744	11043673
chr2L	11044053	11047661
chr2L	11048137	11050900
chr2L	11051286	11053924
chr2L	11054130	11055478
chr2L	11058549	11059474
chr2L	11060636	11062969
chr2L	11063796	11065475
chr2L	11076724	11078248
chr2L	11159004	11160593
chr2L	11161593	11163236
chr2L	11172744	11174136
chr2L	11188646	11193349
chr2L	11194021	11195191
chr2L	11195473	11197479
chr2L	11200770	11201554
chr2L	11219151	11224362
chr2L	11224655	11227995
chr2L	11228664	11231880
chr2L	11239899	11242866
chr2L	11246667	11247533
chr2L	11249090	11252487
chr2L	11253120	11255682
chr2L	11360445	11361416
chr2L	11362486	11364518
chr2L	11366478	11368428
chr2L	11369321	11371567
chr2L	11435150	11437741
chr2L	11438041	11439145
chr2L	11439431	11442597
chr2L	11503707	11507141
chr2L	11511142	11512561
chr2L	11593645	11596673
chr2L	11597071	11598749
chr2L	11606653	11607425
chr2L	11621205	11624853
chr2L	11741425	11742786
chr2L	11802290	11806087
chr2L	11806333	11808239
chr2L	11816966	11819802
chr2L	11859064	11860815
chr2L	11870345	11872078
chr2L	11889836	11890715
chr2L	11959125	11965095
chr2L	11965462	11970522
chr2L	12064798	12066047
chr2L	12116278	12118763
chr2L	12119114	12122811
chr2L	12123167	12125240
chr2L	12156265	12158744
chr2L	12180680	12183393
chr2L	12191911	12193957
chr2L	12203696	12204725
chr2L	12238183	12240479
chr2L	12240784	12241823
chr2L	12252137	12253890
chr2L	12290978	12293689
chr2L	12298291	12299817
chr2L	12303762	12305723
chr2L	12308983	12310494
chr2L	12350335	12353404
chr2L	12353714	12355581
chr2L	12360152	12362024
chr2L	12364341	12365248
chr2L	12371235	12373013
chr2L	12375196	12378068
chr2L	12378749	12380865
chr2L	12390620	12392557
chr2L	12409967	12412190
chr2L	12413329	12414366
chr2L	12414595	12419461
chr2L	12469128	12473638
chr2L	12474880	12475605
chr2L	12475919	12477134
chr2L	12479233	12482564
chr2L	12485319	12489786
chr2L	12499217	12502250
chr2L	12505485	12506466
chr2L	12513185	12515762
chr2L	12516085	12517230
chr2L	12517486	12519705
chr2L	12519952	12524717
chr2L	12527482	12528689
chr2L	12528999	12530127
chr2L	12530400	12531795
chr2L	12532600	12535309
chr2L	12589254	12590861
chr2L	12593890	12595862
chr2L	12597734	12601307
chr2L	12601650	12602641
chr2L	12604660	12607679
chr2L	12621120	12623527
chr2L	12625495	12626475
chr2L	12630736	12632126
chr2L	12632504	12633987
chr2L	12634309	12637726
chr2L	12640034	12640680
chr2L	12641009	12641589
chr2L	12659351	12662574
chr2L	12670246	12673645
chr2L	12684392	12685773
chr2L	12747611	12750045
chr2L	12757971	12759775
chr2L	12913191	12915144
chr2L	12917998	12920276
chr2L	12926146	12927178
chr2L	12995281	12998941
chr2L	13002332	13003307
chr2L	13007302	13009002
chr2L	13013933	13014905
chr2L	13016267	13017585
chr2L	13029015	13034229
chr2L	13040316	13043337
chr2L	13043646	13044603
chr2L	13057231	13058715
chr2L	13170583	13172051
chr2L	13205338	13206906
chr2L	13207147	13209040
chr2L	13252736	13254798
chr2L	13268569	13270688
chr2L	13271261	13272979
chr2L	13273425	13275128
chr2L	13276065	13282236
chr2L	13350636	13352279
chr2L	13363954	13364720
chr2L	13389363	13391251
chr2L	13401739	13403848
chr2L	13404217	13405661
chr2L	13428473	13431205
chr2L	13466490	13467532
chr2L	13497805	13499742
chr2L	13504747	13506927
chr2L	13507400	13508303
chr2L	13520421	13522174
chr2L	13536405	13538568
chr2L	13545325	13547006
chr2L	13551803	13553067
chr2L	13554176	13555956
chr2L	13585242	13588223
chr2L	13590706	13593300
chr2L	13603202	13606866
chr2L	13614929	13617121
chr2L	13620917	13625609
chr2L	13697729	13700946
chr2L	13751632	13753174
chr2L	13787035	13788547
chr2L	13814549	13815647
chr2L	13815954	13817176
chr2L	13868103	13869169
chr2L	13869722	13871906
chr2L	13872514	13874883
chr2L	13880387	13881805
chr2L	13882324	13889256
chr2L	13889756	13891182
chr2L	13918181	13920142
chr2L	13935980	13936856
chr2L	13937705	13939777
chr2L	13940688	13942751
chr2L	13946281	13946898
chr2L	13953332	13954951
chr2L	13990204	13992008
chr2L	13992887	13993695
chr2L	13994062	13995210
chr2L	13995591	13996769
chr2L	13998863	14000220
chr2L	14041802	14044714
chr2L	14045116	14046563
chr2L	14055942	14057668
chr2L	14070212	14071160
chr2L	14071574	14074400
chr2L	14077102	14078858
chr2L	14080204	14081716
chr2L	14122320	14125974
chr2L	14128055	14129640
chr2L	14130140	14131210
chr2L	14136056	14138176
chr2L	14141894	14145777
chr2L	14153893	14155524
chr2L	14157956	14159255
chr2L	14169138	14171838
chr2L	14177033	14179795
chr2L	14191709	14193938
chr2L	14204112	14205055
chr2L	14205378	14210859
chr2L	14212385	14213520
chr2L	14216076	14218389
chr2L	14220021	14221656
chr2L	14222230	14222990
chr2L	14224073	14224669
chr2L	14224954	14227094
chr2L	14229874	14232474
chr2L	14264863	14266532
chr2L	14268767	14270478
chr2L	14281434	14283426
chr2L	14298510	14300291
chr2L	14308777	14311715
chr2L	14312227	14313733
chr2L	14342590	14344194
chr2L	14395743	14397020
chr2L	14397331	14400396
chr2L	14400639	14402867
chr2L	14405929	14408177
chr2L	14491553	14493315
chr2L	14602559	14606701
chr2L	14609076	14610998
chr2L	14621189	14621950
chr2L	14622523	14623046
chr2L	14625295	14628093
chr2L	14629232	14636000
chr2L	14637791	14638513
chr2L	14638838	14639322
chr2L	14642208	14642586
chr2L	14651730	14652565
chr2L	14653047	14656115
chr2L	14656467	14659747
chr2L	14660136	14662253
chr2L	14662659	14667267
chr2L	14672229	14673244
chr2L	14674248	14675087
chr2L	14681102	14681890
chr2L	14684753	14686611
chr2L	14913314	14915640
chr2L	14916168	14916712
chr2L	14921320	14923685
chr2L	14976471	14977590
chr2L	14980102	14982099
chr2L	14993513	14995582
chr2L	15021035	15024036
chr2L	15040752	15042414
chr2L	15047165	15051661
chr2L	15051962	15055335
chr2L	15076073	15078015
chr2L	15082922	15086303
chr2L	15086783	15088873
chr2L	15090724	15092572
chr2L	15092958	15095613
chr2L	15111024	15111888
chr2L	15165396	15166150
chr2L	15174231	15176790
chr2L	15197544	15198941
chr2L	15229408	15230939
chr2L	15231313	15232979
chr2L	15238311	15240300
chr2L	15251035	15252094
chr2L	15501355	15502839
chr2L	15647695	15649761
chr2L	15652667	15653391
chr2L	15732981	15734195
chr2L	15737545	15737977
chr2L	15878118	15879474
chr2L	15908770	15909522
chr2L	15913634	15915464
chr2L	15929862	15931349
chr2L	15931596	15932262
chr2L	15935089	15937408
chr2L	16173206	16177788
chr2L	16184292	16185961
chr2L	16234832	16236462
chr2L	16268356	16270252
chr2L	16271559	16273374
chr2L	16273912	16276025
chr2L	16279358	16280422
chr2L	16281544	16283480
chr2L	16284334	16285109
chr2L	16317097	16319636
chr2L	16320161	16322818
chr2L	16323266	16324755
chr2L	16332805	16334772
chr2L	16413355	16415141
chr2L	16422398	16423246
chr2L	16427354	16428770
chr2L	16431527	16433362
chr2L	16433615	16435661
chr2L	16437548	16439196
chr2L	16441401	16442960
chr2L	16443982	16444758
chr2L	16467267	16469673
chr2L	16471198	16471813
chr2L	16472130	16473881
chr2L	16474135	16475783
chr2L	16476302	16478909
chr2L	16509681	16511623
chr2L	16547285	16548483
chr2L	16552853	16553928
chr2L	16559227	16560011
chr2L	16566512	16568481
chr2L	16586176	16587154
chr2L	16588073	16589249
chr2L	16590194	16591698
chr2L	16597757	16598289
chr2L	16600137	16600974
chr2L	16612413	16613834
chr2L	16615797	16617062
chr2L	16617308	16619515
chr2L	16619768	16621156
chr2L	16622158	16625222
chr2L	16629691	16631941
chr2L	16634728	16635830
chr2L	16636308	16638712
chr2L	16638962	16639917
chr2L	16640197	16641858
chr2L	16644228	16644802
chr2L	16645045	16647854
chr2L	16649900	16650968
chr2L	16652421	16654861
chr2L	16689818	16690573
chr2L	16705184	16707789
chr2L	16708000	16709033
chr2L	16709858	16712250
chr2L	16713991	16715020
chr2L	16746316	16746950
chr2L	16770071	16772731
chr2L	16783383	16786311
chr2L	16810025	16811005
chr2L	16893891	16895101
chr2L	17151846	17154877
chr2L	17156011	17156902
chr2L	17193110	17195694
chr2L	17213411	17214728
chr2L	17215152	17219965
chr2L	17220426	17221933
chr2L	17230903	17232996
chr2L	17233206	17234731
chr2L	17235021	17236360
chr2L	17236883	17240003
chr2L	17241565	17244039
chr2L	17249432	17250423
chr2L	17250916	17252474
chr2L	17254955	17255570
chr2L	17373656	17377787
chr2L	17379420	17381967
chr2L	17394949	17396956
chr2L	17415592	17419445
chr2L	17421706	17422623
chr2L	17464047	17467411
chr2L	17488897	17490917
chr2L	17504968	17508451
chr2L	17508771	17511189
chr2L	17511515	17513941
chr2L	17514287	17519310
chr2L	17667246	17668976
chr2L	17672409	17674055
chr2L	17678041	17679651
chr2L	17686181	17687630
chr2L	17701398	17703616
chr2L	17722316	17724521
chr2L	17741815	17745185
chr2L	17745616	17749163
chr2L	17753503	17754470
chr2L	17755207	17756976
chr2L	17757290	17758637
chr2L	17759806	17763747
chr2L	17766082	17767868
chr2L	17768097	17771830
chr2L	17773061	17774022
chr2L	17853701	17855515
chr2L	17858791	17861715
chr2L	18013530	18018278
chr2L	18025869	18028915
chr2L	18032299	18033392
chr2L	18038270	18039326
chr2L	18045736	18046612
chr2L	18131605	18132709
chr2L	18133649	18134933
chr2L	18150186	18150806
chr2L	18177799	18179332
chr2L	18264092	18264967
chr2L	18270153	18271380
chr2L	18321867	18322714
chr2L	18326761	18329325
chr2L	18330439	18332588
chr2L	18332942	18338312
chr2L	18338746	18341809
chr2L	18343757	18345283
chr2L	18346785	18348577
chr2L	18350732	18353936
chr2L	18360608	18361440
chr2L	18364648	18367243
chr2L	18372048	18372839
chr2L	18459770	18460998
chr2L	18462613	18464986
chr2L	18465280	18469255
chr2L	18475232	18478876
chr2L	18479173	18482304
chr2L	18490238	18491272
chr2L	18492128	18494069
chr2L	18494698	18496063
chr2L	18496612	18498243
chr2L	18526101	18527932
chr2L	18528322	18530652
chr2L	18536866	18540512
chr2L	18541062	18542247
chr2L	18545114	18547412
chr2L	18550438	18551821
chr2L	18552363	18555551
chr2L	18558295	18559613
chr2L	18567650	18569647
chr2L	18569922	18571158
chr2L	18575317	18578223
chr2L	18584216	18585750
chr2L	18586876	18589169
chr2L	18602056	18604047
chr2L	18630611	18631926
chr2L	18639540	18641647
chr2L	18644829	18648909
chr2L	18701340	18702176
chr2L	18719958	18720772
chr2L	18723212	18724790
chr2L	18766410	18769318
chr2L	18783253	18784580
chr2L	18842573	18843300
chr2L	18853281	18854408
chr2L	18861388	18863004
chr2L	18863294	18864488
chr2L	18872856	18875196
chr2L	18875485	18877882
