chrom	start	end
chrX	4387175	4388175
chrX	4412355	4413355
chrX	4412961	4413961
chrX	4412961	4413961
chrX	4412961	4413961
chrX	4426634	4427634
chrX	4426634	4427634
chrX	4707415	4708415
chrX	4707415	4708415
chrX	4840332	4841332
chrX	4840332	4841332
chrX	4840332	4841332
chrX	4956145	4957145
chrX	5357771	5358771
chrX	5764052	5765052
chrX	5765354	5766354
chrX	5881979	5882979
chrX	6105677	6106677
chrX	6540270	6541270
chrX	6540270	6541270
chrX	6540270	6541270
chrX	6540270	6541270
chrX	6540270	6541270
chrX	6540270	6541270
chrX	6540270	6541270
chrX	6540270	6541270
chrX	6545618	6546618
chrX	6545618	6546618
chrX	6545618	6546618
chrX	6907776	6908776
chrX	6907776	6908776
chrX	7074049	7075049
chrX	7076209	7077209
chrX	7076209	7077209
chrX	7076209	7077209
chrX	7076209	7077209
chrX	7195528	7196528
chrX	8120779	8121779
chrX	8120779	8121779
chrX	8516872	8517872
chrX	8516872	8517872
chrX	8516872	8517872
chrX	8516929	8517929
chrX	8516929	8517929
chrX	8516987	8517987
chrX	8516987	8517987
chrX	8517008	8518008
chrX	8517240	8518240
chrX	8756038	8757038
chrX	8906567	8907567
chrX	8906567	8907567
chrX	8911867	8912867
chrX	8972407	8973407
chrX	9029704	9030704
chrX	9029704	9030704
chrX	9042143	9043143
chrX	9042143	9043143
chrX	9162754	9163754
chrX	9163662	9164662
chrX	9558164	9559164
chrX	10744001	10745001
chrX	10744001	10745001
chrX	10744933	10745933
chrX	10877553	10878553
chrX	10877553	10878553
chrX	10967221	10968221
chrX	11139107	11140107
chrX	11139973	11140973
chrX	11223785	11224785
chrX	11223785	11224785
chrX	11389167	11390167
chrX	11389167	11390167
chrX	11389167	11390167
chrX	11389167	11390167
chrX	11389568	11390568
chrX	11389568	11390568
chrX	11389871	11390871
chrX	11621514	11622514
chrX	11621514	11622514
chrX	11621514	11622514
chrX	11621514	11622514
chrX	11792032	11793032
chrX	11792032	11793032
chrX	11792213	11793213
chrX	11792378	11793378
chrX	11792378	11793378
chrX	12043197	12044197
chrX	12043197	12044197
chrX	12229422	12230422
chrX	12229527	12230527
chrX	12785062	12786062
chrX	12790639	12791639
chrX	12790639	12791639
chrX	12790639	12791639
chrX	12974182	12975182
chrX	13214655	13215655
chrX	13214655	13215655
chrX	13214655	13215655
chrX	13214655	13215655
chrX	13214655	13215655
chrX	14277234	14278234
chrX	14321725	14322725
chrX	14933539	14934539
chrX	14933539	14934539
chrX	14933539	14934539
chrX	15068626	15069626
chrX	15070962	15071962
chrX	15070962	15071962
chrX	15070962	15071962
chrX	15070962	15071962
chrX	15332809	15333809
chrX	15332809	15333809
chrX	15333719	15334719
chrX	15333977	15334977
chrX	15333977	15334977
chrX	15333977	15334977
chrX	15334055	15335055
chrX	15334065	15335065
chrX	15334640	15335640
chrX	15986507	15987507
chrX	15986665	15987665
chrX	15986665	15987665
chrX	16118287	16119287
chrX	16118287	16119287
chrX	16640467	16641467
chrX	16640467	16641467
chrX	16645366	16646366
chrX	16968568	16969568
chrX	17159505	17160505
chrX	17159505	17160505
chrX	17159505	17160505
chrX	17281995	17282995
chrX	17285203	17286203
chrX	17421819	17422819
chrX	17923806	17924806
chrX	17931600	17932600
chrX	17936995	17937995
chrX	18322457	18323457
chrX	18479482	18480482
chrX	18479600	18480600
chrX	18929834	18930834
chrX	18929834	18930834
chrX	18929834	18930834
chrX	18929858	18930858
chrX	19135606	19136606
chrX	19266155	19267155
chrX	19352680	19353680
chrX	19352680	19353680
chrX	19521526	19522526
chrX	19521598	19522598
chrX	19521598	19522598
chrX	19527861	19528861
chrX	20760570	20761570
chrX	20760570	20761570
chrX	21093343	21094343
chrX	21093343	21094343
chrX	21362527	21363527
chrX	21362527	21363527
chrX	21624295	21625295
chrX	21624295	21625295
chrX	21624295	21625295
chrX	21624295	21625295
chrX	21624295	21625295
chrX	21624649	21625649
chrX	21631390	21632390
chrX	123869	124869
chrX	123869	124869
chrX	123869	124869
chrX	132884	133884
chrX	140472	141472
chrX	141707	142707
chrX	142230	143230
chrX	142352	143352
chrX	151190	152190
chrX	175472	176472
chrX	175472	176472
chrX	175472	176472
chrX	245477	246477
chrX	245477	246477
chrX	254375	255375
chrX	255173	256173
chrX	255173	256173
chrX	269091	270091
chrX	269091	270091
chrX	269110	270110
chrX	279202	280202
chrX	279671	280671
chrX	285906	286906
chrX	285906	286906
chrX	307183	308183
chrX	314622	315622
chrX	316075	317075
chrX	342540	343540
chrX	376486	377486
chrX	376486	377486
chrX	385057	386057
chrX	395559	396559
chrX	409220	410220
chrX	435638	436638
chrX	460246	461246
chrX	476483	477483
chrX	476867	477867
chrX	481361	482361
chrX	481361	482361
chrX	481437	482437
chrX	481437	482437
chrX	482276	483276
chrX	487377	488377
chrX	487397	488397
chrX	490286	491286
chrX	490286	491286
chrX	498780	499780
chrX	498780	499780
chrX	498780	499780
chrX	499457	500457
chrX	499457	500457
chrX	499457	500457
chrX	499457	500457
chrX	508734	509734
chrX	527440	528440
chrX	527440	528440
chrX	530000	531000
chrX	530000	531000
chrX	530669	531669
chrX	581620	582620
chrX	584580	585580
chrX	590541	591541
chrX	610048	611048
chrX	610048	611048
chrX	610048	611048
chrX	619781	620781
chrX	620216	621216
chrX	621029	622029
chrX	621305	622305
chrX	622967	623967
chrX	624256	625256
chrX	624746	625746
chrX	625041	626041
chrX	627837	628837
chrX	627848	628848
chrX	627848	628848
chrX	629272	630272
chrX	633121	634121
chrX	633121	634121
chrX	633121	634121
chrX	635389	636389
chrX	635941	636941
chrX	644260	645260
chrX	646803	647803
chrX	646803	647803
chrX	648390	649390
chrX	655613	656613
chrX	655855	656855
chrX	656172	657172
chrX	656573	657573
chrX	686333	687333
chrX	749846	750846
chrX	751510	752510
chrX	755685	756685
chrX	759093	760093
chrX	777233	778233
chrX	787354	788354
chrX	789783	790783
chrX	796589	797589
chrX	801168	802168
chrX	802923	803923
chrX	805575	806575
chrX	807716	808716
chrX	807716	808716
chrX	807716	808716
chrX	807716	808716
chrX	807716	808716
chrX	844322	845322
chrX	845670	846670
chrX	846157	847157
chrX	922388	923388
chrX	922667	923667
chrX	927638	928638
chrX	932625	933625
chrX	934731	935731
chrX	934925	935925
chrX	935079	936079
chrX	935357	936357
chrX	938669	939669
chrX	940574	941574
chrX	941973	942973
chrX	946161	947161
chrX	948084	949084
chrX	948551	949551
chrX	1026290	1027290
chrX	1027790	1028790
chrX	1030257	1031257
chrX	1030257	1031257
chrX	1030995	1031995
chrX	1032815	1033815
chrX	1032815	1033815
chrX	1032815	1033815
chrX	1032815	1033815
chrX	1032815	1033815
chrX	1051024	1052024
chrX	1145143	1146143
chrX	1158098	1159098
chrX	1170327	1171327
chrX	1170924	1171924
chrX	1170924	1171924
chrX	1203276	1204276
chrX	1206236	1207236
chrX	1209469	1210469
chrX	1209469	1210469
chrX	1242239	1243239
chrX	1242239	1243239
chrX	1322012	1323012
chrX	1355987	1356987
chrX	1368748	1369748
chrX	1370079	1371079
chrX	1370079	1371079
chrX	1370079	1371079
chrX	1370079	1371079
chrX	1375035	1376035
chrX	1375035	1376035
chrX	1378384	1379384
chrX	1380413	1381413
chrX	1380413	1381413
chrX	1454714	1455714
chrX	1460306	1461306
chrX	1461343	1462343
chrX	1461479	1462479
chrX	1481991	1482991
chrX	1482058	1483058
chrX	1482978	1483978
chrX	1483124	1484124
chrX	1485725	1486725
chrX	1485725	1486725
chrX	1485725	1486725
chrX	1485725	1486725
chrX	1485725	1486725
chrX	1487922	1488922
chrX	1557848	1558848
chrX	1574631	1575631
chrX	1574648	1575648
chrX	1608368	1609368
chrX	1610011	1611011
chrX	1622231	1623231
chrX	1672609	1673609
chrX	1672837	1673837
chrX	1672837	1673837
chrX	1672837	1673837
chrX	1672837	1673837
chrX	1674579	1675579
chrX	1674579	1675579
chrX	1674902	1675902
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1773224	1774224
chrX	1774026	1775026
chrX	1818994	1819994
chrX	1820968	1821968
chrX	1837739	1838739
chrX	1842127	1843127
chrX	1842127	1843127
chrX	1842127	1843127
chrX	1842845	1843845
chrX	1871899	1872899
chrX	1873352	1874352
chrX	1875793	1876793
chrX	1876205	1877205
chrX	1876816	1877816
chrX	1878518	1879518
chrX	1878518	1879518
chrX	1879781	1880781
chrX	1880030	1881030
chrX	1880812	1881812
chrX	1890900	1891900
chrX	1890900	1891900
chrX	1890900	1891900
chrX	1890900	1891900
chrX	1890900	1891900
chrX	1900198	1901198
chrX	1900267	1901267
chrX	1901527	1902527
chrX	1901581	1902581
chrX	1903203	1904203
chrX	1903203	1904203
chrX	1903203	1904203
chrX	1903821	1904821
chrX	1903821	1904821
chrX	1907738	1908738
chrX	1908419	1909419
chrX	1908419	1909419
chrX	1927182	1928182
chrX	1927182	1928182
chrX	1927182	1928182
chrX	1927671	1928671
chrX	1927843	1928843
chrX	1939806	1940806
chrX	2009456	2010456
chrX	2009799	2010799
chrX	2010359	2011359
chrX	2011807	2012807
chrX	2011807	2012807
chrX	2012142	2013142
chrX	2012620	2013620
chrX	2012620	2013620
chrX	2052183	2053183
chrX	2054809	2055809
chrX	2071209	2072209
chrX	2071912	2072912
chrX	2074294	2075294
chrX	2076465	2077465
chrX	2077842	2078842
chrX	2080109	2081109
chrX	2080109	2081109
chrX	2101426	2102426
chrX	2101788	2102788
chrX	2140988	2141988
chrX	2142186	2143186
chrX	2144635	2145635
chrX	2144862	2145862
chrX	2147962	2148962
chrX	2149435	2150435
chrX	2149606	2150606
chrX	2149606	2150606
chrX	2158644	2159644
chrX	2158644	2159644
chrX	2166308	2167308
chrX	2166308	2167308
chrX	2166308	2167308
chrX	2170585	2171585
chrX	2172025	2173025
chrX	2172025	2173025
chrX	2172914	2173914
chrX	2172979	2173979
chrX	2175316	2176316
chrX	2175505	2176505
chrX	2176390	2177390
chrX	2178506	2179506
chrX	2180710	2181710
chrX	2182317	2183317
chrX	2188687	2189687
chrX	2191138	2192138
chrX	2191450	2192450
chrX	2194080	2195080
chrX	2200122	2201122
chrX	2201319	2202319
chrX	2223253	2224253
chrX	2237357	2238357
chrX	2237543	2238543
chrX	2241637	2242637
chrX	2251831	2252831
chrX	2251831	2252831
chrX	2253902	2254902
chrX	2259706	2260706
chrX	2259706	2260706
chrX	2262336	2263336
chrX	2264156	2265156
chrX	2264490	2265490
chrX	2264490	2265490
chrX	2269495	2270495
chrX	2270507	2271507
chrX	2270784	2271784
chrX	2275321	2276321
chrX	2275449	2276449
chrX	2277530	2278530
chrX	2281025	2282025
chrX	2294965	2295965
chrX	2321257	2322257
chrX	2321354	2322354
chrX	2324247	2325247
chrX	2324247	2325247
chrX	2326627	2327627
chrX	2339797	2340797
chrX	2343496	2344496
chrX	2380016	2381016
chrX	2408864	2409864
chrX	2441812	2442812
chrX	2441812	2442812
chrX	2443666	2444666
chrX	2443666	2444666
chrX	2447268	2448268
chrX	2447455	2448455
chrX	2447455	2448455
chrX	2544239	2545239
chrX	2580457	2581457
chrX	2581976	2582976
chrX	2582203	2583203
chrX	2583244	2584244
chrX	2583244	2584244
chrX	2585479	2586479
chrX	2585479	2586479
chrX	2588002	2589002
chrX	2591620	2592620
chrX	2593076	2594076
chrX	2633451	2634451
chrX	2633451	2634451
chrX	2633451	2634451
chrX	2633714	2634714
chrX	2636924	2637924
chrX	2667309	2668309
chrX	2700623	2701623
chrX	2700623	2701623
chrX	2700623	2701623
chrX	2704070	2705070
chrX	2705650	2706650
chrX	2708183	2709183
chrX	2711255	2712255
chrX	2729576	2730576
chrX	2729716	2730716
chrX	2731968	2732968
chrX	2733747	2734747
chrX	2733747	2734747
chrX	2738588	2739588
chrX	2738588	2739588
chrX	2782405	2783405
chrX	2782405	2783405
chrX	2782405	2783405
chrX	2782405	2783405
chrX	2790098	2791098
chrX	2809380	2810380
chrX	2871383	2872383
chrX	2874927	2875927
chrX	2884685	2885685
chrX	2925383	2926383
chrX	2929295	2930295
chrX	2934626	2935626
chrX	2936526	2937526
chrX	2946593	2947593
chrX	2947533	2948533
chrX	2947533	2948533
chrX	2949898	2950898
chrX	2951331	2952331
chrX	3066114	3067114
chrX	3066114	3067114
chrX	3099049	3100049
chrX	3099081	3100081
chrX	3171767	3172767
chrX	3171953	3172953
chrX	3172875	3173875
chrX	3174517	3175517
chrX	3174701	3175701
chrX	3235629	3236629
chrX	3240990	3241990
chrX	3241911	3242911
chrX	3243453	3244453
chrX	3248099	3249099
chrX	3288880	3289880
chrX	3294780	3295780
chrX	3328906	3329906
chrX	3333369	3334369
chrX	3363185	3364185
chrX	3372658	3373658
chrX	3372658	3373658
chrX	3434442	3435442
chrX	3434472	3435472
chrX	3458515	3459515
chrX	3460091	3461091
chrX	3461973	3462973
chrX	3465236	3466236
chrX	3465236	3466236
chrX	3475962	3476962
chrX	3482464	3483464
chrX	3484104	3485104
chrX	3485149	3486149
chrX	3485149	3486149
chrX	3485149	3486149
chrX	3485149	3486149
chrX	3490510	3491510
chrX	3490510	3491510
chrX	3490933	3491933
chrX	3510836	3511836
chrX	3513815	3514815
chrX	3513854	3514854
chrX	3545249	3546249
chrX	3545361	3546361
chrX	3557311	3558311
chrX	3574035	3575035
chrX	3667120	3668120
chrX	3671300	3672300
chrX	3687734	3688734
chrX	3687734	3688734
chrX	3688862	3689862
chrX	3688862	3689862
chrX	3704109	3705109
chrX	3719506	3720506
chrX	3719506	3720506
chrX	3719506	3720506
chrX	3724136	3725136
chrX	3739396	3740396
chrX	3746662	3747662
chrX	3748560	3749560
chrX	3772139	3773139
chrX	3772139	3773139
chrX	3775558	3776558
chrX	3776881	3777881
chrX	3779642	3780642
chrX	3789468	3790468
chrX	3789541	3790541
chrX	3792473	3793473
chrX	3792722	3793722
chrX	3827696	3828696
chrX	3835579	3836579
chrX	3845397	3846397
chrX	3856729	3857729
chrX	3858395	3859395
chrX	3858439	3859439
chrX	3862465	3863465
chrX	3862465	3863465
chrX	3862465	3863465
chrX	3868472	3869472
chrX	3871912	3872912
chrX	3871912	3872912
chrX	3875265	3876265
chrX	3880247	3881247
chrX	3883667	3884667
chrX	3890996	3891996
chrX	3891883	3892883
chrX	3936016	3937016
chrX	3936016	3937016
chrX	3948474	3949474
chrX	3948474	3949474
chrX	3948764	3949764
chrX	3955042	3956042
chrX	3964934	3965934
chrX	3968287	3969287
chrX	3968432	3969432
chrX	3968492	3969492
chrX	4063395	4064395
chrX	4097091	4098091
chrX	4097417	4098417
chrX	4103841	4104841
chrX	4105612	4106612
chrX	4105612	4106612
chrX	4106334	4107334
chrX	4108448	4109448
chrX	4110655	4111655
chrX	4113200	4114200
chrX	4113200	4114200
chrX	4113641	4114641
chrX	4114299	4115299
chrX	4114299	4115299
chrX	4114299	4115299
chrX	4116519	4117519
chrX	4116519	4117519
chrX	4116519	4117519
chrX	4117049	4118049
chrX	4117049	4118049
chrX	4119213	4120213
chrX	4119213	4120213
chrX	4119213	4120213
chrX	4119597	4120597
chrX	4119597	4120597
chrX	4130710	4131710
chrX	4212524	4213524
chrX	4216372	4217372
chrX	4217669	4218669
chrX	4241386	4242386
chrX	4246812	4247812
chrX	4246812	4247812
chrX	4247876	4248876
chrX	4251369	4252369
chrX	4268200	4269200
chrX	4274733	4275733
chrX	4299651	4300651
chrX	4310778	4311778
chrX	4310863	4311863
chrX	4311488	4312488
chrX	4313125	4314125
chrX	4313729	4314729
chrX	4313729	4314729
chrX	4318937	4319937
chrX	4321263	4322263
chrX	4326579	4327579
chrX	4365305	4366305
chrX	4365678	4366678
chrX	4365916	4366916
chrX	4367808	4368808
chrX	4367982	4368982
chrX	4368145	4369145
chrX	4368285	4369285
chrX	4373480	4374480
chrX	4380257	4381257
chrX	4387175	4388175
chrX	4529730	4530730
chrX	4529730	4530730
chrX	4540407	4541407
chrX	4540407	4541407
chrX	4542129	4543129
chrX	4544116	4545116
chrX	4544779	4545779
chrX	4548569	4549569
chrX	4549382	4550382
chrX	4551472	4552472
chrX	4552616	4553616
chrX	4552616	4553616
chrX	4557571	4558571
chrX	4570490	4571490
chrX	4635817	4636817
chrX	4640768	4641768
chrX	4647370	4648370
chrX	4648091	4649091
chrX	4648091	4649091
chrX	4649514	4650514
chrX	4649549	4650549
chrX	4666789	4667789
chrX	4666789	4667789
chrX	4679487	4680487
chrX	4679903	4680903
chrX	4701783	4702783
chrX	4701824	4702824
chrX	4701824	4702824
chrX	4701824	4702824
chrX	4770056	4771056
chrX	4774532	4775532
chrX	4775483	4776483
chrX	4825473	4826473
chrX	4873499	4874499
chrX	4875169	4876169
chrX	4906399	4907399
chrX	4908601	4909601
chrX	4908601	4909601
chrX	4911880	4912880
chrX	4911880	4912880
chrX	4914779	4915779
chrX	4918229	4919229
chrX	4918371	4919371
chrX	4996940	4997940
chrX	4996940	4997940
chrX	5047772	5048772
chrX	5047772	5048772
chrX	5075967	5076967
chrX	5323354	5324354
chrX	5326174	5327174
chrX	5329375	5330375
chrX	5331998	5332998
chrX	5332241	5333241
chrX	5411885	5412885
chrX	5421032	5422032
chrX	5421467	5422467
chrX	5421467	5422467
chrX	5421682	5422682
chrX	5421891	5422891
chrX	5429070	5430070
chrX	5430064	5431064
chrX	5432938	5433938
chrX	5492513	5493513
chrX	5493558	5494558
chrX	5499707	5500707
chrX	5499707	5500707
chrX	5500975	5501975
chrX	5501312	5502312
chrX	5516107	5517107
chrX	5516492	5517492
chrX	5516758	5517758
chrX	5523801	5524801
chrX	5528426	5529426
chrX	5616071	5617071
chrX	5616071	5617071
chrX	5618635	5619635
chrX	5618635	5619635
chrX	5621779	5622779
chrX	5622147	5623147
chrX	5650066	5651066
chrX	5650066	5651066
chrX	5650066	5651066
chrX	5662613	5663613
chrX	5664127	5665127
chrX	5664127	5665127
chrX	5665551	5666551
chrX	5665551	5666551
chrX	5670326	5671326
chrX	5671900	5672900
chrX	5671979	5672979
chrX	5672233	5673233
chrX	5673329	5674329
chrX	5673329	5674329
chrX	5680116	5681116
chrX	5680126	5681126
chrX	5682739	5683739
chrX	5682739	5683739
chrX	5684752	5685752
chrX	5689351	5690351
chrX	5689501	5690501
chrX	5689501	5690501
chrX	5689935	5690935
chrX	5692444	5693444
chrX	5696622	5697622
chrX	5698056	5699056
chrX	5698686	5699686
chrX	5708058	5709058
chrX	5708058	5709058
chrX	5708058	5709058
chrX	5720426	5721426
chrX	5732239	5733239
chrX	5732239	5733239
chrX	5738162	5739162
chrX	5738162	5739162
chrX	5751748	5752748
chrX	5752008	5753008
chrX	5752889	5753889
chrX	5753528	5754528
chrX	5754991	5755991
chrX	5755073	5756073
chrX	5755247	5756247
chrX	5755892	5756892
chrX	5772522	5773522
chrX	5776694	5777694
chrX	5788986	5789986
chrX	5790451	5791451
chrX	5791639	5792639
chrX	5804176	5805176
chrX	5809991	5810991
chrX	5811772	5812772
chrX	5814363	5815363
chrX	5818058	5819058
chrX	5818551	5819551
chrX	5831397	5832397
chrX	5844779	5845779
chrX	5853260	5854260
chrX	5868594	5869594
chrX	5868594	5869594
chrX	5870340	5871340
chrX	5879368	5880368
chrX	5880033	5881033
chrX	5880318	5881318
chrX	5900360	5901360
chrX	5900360	5901360
chrX	5900360	5901360
chrX	5900360	5901360
chrX	5901481	5902481
chrX	5905245	5906245
chrX	5905381	5906381
chrX	5907634	5908634
chrX	5907634	5908634
chrX	5912566	5913566
chrX	5912566	5913566
chrX	5912566	5913566
chrX	5913862	5914862
chrX	5916596	5917596
chrX	5916659	5917659
chrX	5942105	5943105
chrX	5942105	5943105
chrX	5945181	5946181
chrX	5945181	5946181
chrX	5947659	5948659
chrX	5955128	5956128
chrX	5957706	5958706
chrX	5965778	5966778
chrX	5965962	5966962
chrX	5988290	5989290
chrX	5988290	5989290
chrX	5997007	5998007
chrX	6001010	6002010
chrX	6007682	6008682
chrX	6013207	6014207
chrX	6035252	6036252
chrX	6035252	6036252
chrX	6037391	6038391
chrX	6037391	6038391
chrX	6039504	6040504
chrX	6039816	6040816
chrX	6065228	6066228
chrX	6067457	6068457
chrX	6067457	6068457
chrX	6067457	6068457
chrX	6068630	6069630
chrX	6068630	6069630
chrX	6068630	6069630
chrX	6078207	6079207
chrX	6082133	6083133
chrX	6082158	6083158
chrX	6082208	6083208
chrX	6089377	6090377
chrX	6090704	6091704
chrX	6091269	6092269
chrX	6093368	6094368
chrX	6094085	6095085
chrX	6194236	6195236
chrX	6196079	6197079
chrX	6196210	6197210
chrX	6216767	6217767
chrX	6219456	6220456
chrX	6219754	6220754
chrX	6222560	6223560
chrX	6222560	6223560
chrX	6222560	6223560
chrX	6222560	6223560
chrX	6225146	6226146
chrX	6225435	6226435
chrX	6225435	6226435
chrX	6225440	6226440
chrX	6240244	6241244
chrX	6260668	6261668
chrX	6267296	6268296
chrX	6267296	6268296
chrX	6274471	6275471
chrX	6274471	6275471
chrX	6274471	6275471
chrX	6279179	6280179
chrX	6283637	6284637
chrX	6283970	6284970
chrX	6287599	6288599
chrX	6288969	6289969
chrX	6292605	6293605
chrX	6294016	6295016
chrX	6294016	6295016
chrX	6294888	6295888
chrX	6316920	6317920
chrX	6351781	6352781
chrX	6365448	6366448
chrX	6523963	6524963
chrX	6525605	6526605
chrX	6528447	6529447
chrX	6530396	6531396
chrX	6530515	6531515
chrX	6530515	6531515
chrX	6530515	6531515
chrX	6530515	6531515
chrX	6531134	6532134
chrX	6533498	6534498
chrX	6571422	6572422
chrX	6588789	6589789
chrX	6590275	6591275
chrX	6590275	6591275
chrX	6592032	6593032
chrX	6596587	6597587
chrX	6596682	6597682
chrX	6599561	6600561
chrX	6599561	6600561
chrX	6601824	6602824
chrX	6636622	6637622
chrX	6652612	6653612
chrX	6654040	6655040
chrX	6654178	6655178
chrX	6660051	6661051
chrX	6661146	6662146
chrX	6661146	6662146
chrX	6673886	6674886
chrX	6676761	6677761
chrX	6676761	6677761
chrX	6676761	6677761
chrX	6677923	6678923
chrX	6699007	6700007
chrX	6699007	6700007
chrX	6708586	6709586
chrX	6719503	6720503
chrX	6719974	6720974
chrX	6719974	6720974
chrX	6719974	6720974
chrX	6743174	6744174
chrX	6744378	6745378
chrX	6745898	6746898
chrX	6770724	6771724
chrX	6770962	6771962
chrX	6822703	6823703
chrX	6823995	6824995
chrX	6823995	6824995
chrX	6830896	6831896
chrX	6863602	6864602
chrX	6867726	6868726
chrX	6868007	6869007
chrX	6868007	6869007
chrX	6868007	6869007
chrX	6868007	6869007
chrX	6868007	6869007
chrX	6875485	6876485
chrX	6875485	6876485
chrX	6875485	6876485
chrX	6969417	6970417
chrX	6971823	6972823
chrX	6973119	6974119
chrX	6973533	6974533
chrX	6973533	6974533
chrX	6973533	6974533
chrX	6973533	6974533
chrX	6983470	6984470
chrX	6985985	6986985
chrX	6991111	6992111
chrX	6995381	6996381
chrX	6998171	6999171
chrX	6998171	6999171
chrX	6998171	6999171
chrX	7008505	7009505
chrX	7008810	7009810
chrX	7010856	7011856
chrX	7010856	7011856
chrX	7010936	7011936
chrX	7010936	7011936
chrX	7011738	7012738
chrX	7011738	7012738
chrX	7013386	7014386
chrX	7013386	7014386
chrX	7021107	7022107
chrX	7040102	7041102
chrX	7068912	7069912
chrX	7069435	7070435
chrX	7085236	7086236
chrX	7098077	7099077
chrX	7102054	7103054
chrX	7104384	7105384
chrX	7105771	7106771
chrX	7119873	7120873
chrX	7225954	7226954
chrX	7266403	7267403
chrX	7280588	7281588
chrX	7280588	7281588
chrX	7307438	7308438
chrX	7323713	7324713
chrX	7346212	7347212
chrX	7358295	7359295
chrX	7377639	7378639
chrX	7406707	7407707
chrX	7416752	7417752
chrX	7418093	7419093
chrX	7418093	7419093
chrX	7424719	7425719
chrX	7424860	7425860
chrX	7444886	7445886
chrX	7508150	7509150
chrX	7527803	7528803
chrX	7535124	7536124
