chrom	center	center_1
chr2L	11403842	11403843
chr2L	11405701	11405702
chr2L	11408239	11408240
chr2L	11411792	11411793
chr2L	11414628	11414629
chr2L	11419635	11419636
chr2L	11446405	11446406
chr2L	11447560	11447561
chr2L	11449047	11449048
chr2L	11454173	11454174
chr2L	11460411	11460412
chr2L	11464537	11464538
chr2L	11472015	11472016
chr2L	11475071	11475072
chr2L	11478662	11478663
chr2L	11495888	11495889
chr2L	11635292	11635293
chr2L	11670650	11670651
chr2L	11681190	11681191
chr2L	11706564	11706565
chr2L	11712753	11712754
chr2L	11726307	11726308
chr2L	11731583	11731584
chr2L	11767518	11767519
chr2L	11772288	11772289
chr2L	11776654	11776655
chr2L	11930283	11930284
chr2L	11975793	11975794
chr2L	11977653	11977654
chr2L	11980095	11980096
chr2L	12003485	12003486
chr2L	12090566	12090567
chr2L	12112995	12112996
chr2L	12315417	12315418
chr2L	12332397	12332398
chr2L	12402778	12402779
chr2L	12577603	12577604
chr2L	12650523	12650524
chr2L	12655782	12655783
chr2L	12688973	12688974
chr2L	12790370	12790371
chr2L	12804005	12804006
chr2L	12809926	12809927
chr2L	12811629	12811630
chr2L	12828908	12828909
chr2L	12831083	12831084
chr2L	12833860	12833861
chr2L	12837701	12837702
chr2L	12850244	12850245
chr2L	12852586	12852587
chr2L	12854766	12854767
chr2L	12866072	12866073
chr2L	12873087	12873088
chr2L	12942048	12942049
chr2L	12949912	12949913
chr2L	13063019	13063020
chr2L	13066874	13066875
chr2L	13069066	13069067
chr2L	13072845	13072846
chr2L	13079337	13079338
chr2L	13085568	13085569
chr2L	13087391	13087392
chr2L	13091686	13091687
chr2L	13093726	13093727
chr2L	13095847	13095848
chr2L	13102187	13102188
chr2L	13113454	13113455
chr2L	13116237	13116238
chr2L	13121817	13121818
chr2L	13123264	13123265
chr2L	13127388	13127389
chr2L	13129462	13129463
chr2L	13138350	13138351
chr2L	13139569	13139570
chr2L	13148305	13148306
chr2L	13149935	13149936
chr2L	13151795	13151796
chr2L	13153564	13153565
chr2L	13154816	13154817
chr2L	13156274	13156275
chr2L	13157919	13157920
chr2L	13340700	13340701
chr2L	13728278	13728279
chr2L	13732644	13732645
chr2L	13740009	13740010
chr2L	13743574	13743575
chr2L	14004168	14004169
chr2L	14010267	14010268
chr2L	14011885	14011886
chr2L	14020986	14020987
chr2L	14025564	14025565
chr2L	14101642	14101643
chr2L	14183382	14183383
chr2L	14247106	14247107
chr2L	14253072	14253073
chr2L	14255185	14255186
chr2L	14257025	14257026
chr2L	14368127	14368128
chr2L	14370665	14370666
chr2L	14386994	14386995
chr2L	14415726	14415727
chr2L	14422122	14422123
chr2L	14423687	14423688
chr2L	14436868	14436869
chr2L	14438740	14438741
chr2L	14446288	14446289
chr2L	14452061	14452062
chr2L	14454413	14454414
chr2L	14458531	14458532
chr2L	14462095	14462096
chr2L	14469374	14469375
chr2L	14470745	14470746
chr2L	14472328	14472329
chr2L	14475065	14475066
chr2L	14477045	14477046
chr2L	14496147	14496148
chr2L	14503871	14503872
chr2L	14507033	14507034
chr2L	14520380	14520381
chr2L	14528848	14528849
chr2L	14531043	14531044
chr2L	14539435	14539436
chr2L	14541676	14541677
chr2L	14554775	14554776
chr2L	14567232	14567233
chr2L	14568835	14568836
chr2L	14571900	14571901
chr2L	14580678	14580679
chr2L	14585485	14585486
chr2L	14594358	14594359
chr2L	14697416	14697417
chr2L	14722578	14722579
chr2L	14748215	14748216
chr2L	14799925	14799926
chr2L	14826361	14826362
chr2L	14835293	14835294
chr2L	14873587	14873588
chr2L	14903135	14903136
chr2L	14999514	14999515
chr2L	15002399	15002400
chr2L	15013928	15013929
chr2L	15098240	15098241
chr2L	15100622	15100623
chr2L	15103914	15103915
chr2L	15136879	15136880
chr2L	15141790	15141791
chr2L	15155623	15155624
chr2L	15158454	15158455
chr2L	15211599	15211600
chr2L	15223508	15223509
chr2L	15276681	15276682
chr2L	15286874	15286875
chr2L	15300853	15300854
chr2L	15304991	15304992
chr2L	15312282	15312283
chr2L	15314069	15314070
chr2L	15315769	15315770
chr2L	15323621	15323622
chr2L	15329143	15329144
chr2L	15331537	15331538
chr2L	15332702	15332703
chr2L	15339750	15339751
chr2L	15349028	15349029
chr2L	15356491	15356492
chr2L	15364248	15364249
chr2L	15368974	15368975
chr2L	15377861	15377862
chr2L	15380883	15380884
chr2L	15383366	15383367
chr2L	15386130	15386131
chr2L	15389665	15389666
chr2L	15392814	15392815
chr2L	15397842	15397843
chr2L	15401763	15401764
chr2L	15404195	15404196
chr2L	15408264	15408265
chr2L	15413499	15413500
chr2L	15432620	15432621
chr2L	15438851	15438852
chr2L	15440964	15440965
chr2L	15445006	15445007
chr2L	15454810	15454811
chr2L	15459187	15459188
chr2L	15462039	15462040
chr2L	15470875	15470876
chr2L	15472735	15472736
chr2L	15474394	15474395
chr2L	15480373	15480374
chr2L	15497186	15497187
chr2L	15529182	15529183
chr2L	15537740	15537741
chr2L	15585300	15585301
chr2L	15609566	15609567
chr2L	15626396	15626397
chr2L	15815560	15815561
chr2L	15837177	15837178
chr2L	15849743	15849744
chr2L	15886344	15886345
chr2L	15963825	15963826
chr2L	15991951	15991952
chr2L	16083133	16083134
chr2L	16085833	16085834
chr2L	16092782	16092783
chr2L	16116251	16116252
chr2L	16148241	16148242
chr2L	16221733	16221734
chr2L	16223914	16223915
chr2L	16229557	16229558
chr2L	16372683	16372684
chr2L	16383059	16383060
chr2L	16389769	16389770
chr2L	16397492	16397493
chr2L	16458879	16458880
chr2L	16464351	16464352
chr2L	16702034	16702035
chr2L	16761718	16761719
chr2L	16763450	16763451
chr2L	16864161	16864162
chr2L	16867396	16867397
chr2L	16923177	16923178
chr2L	16928617	16928618
chr2L	16956987	16956988
chr2L	16996468	16996469
chr2L	17016239	17016240
chr2L	17067839	17067840
chr2L	17122740	17122741
chr2L	17268103	17268104
chr2L	17269962	17269963
chr2L	17271423	17271424
chr2L	17292947	17292948
chr2L	17296031	17296032
chr2L	17299690	17299691
chr2L	17315534	17315535
chr2L	17323314	17323315
chr2L	17329470	17329471
chr2L	17553095	17553096
chr2L	17558822	17558823
chr2L	17587111	17587112
chr2L	17621553	17621554
chr2L	17781522	17781523
chr2L	17784600	17784601
chr2L	17882652	17882653
chr2L	17885172	17885173
chr2L	17908003	17908004
chr2L	17926639	17926640
chr2L	17989363	17989364
chr2L	18005796	18005797
chr2L	18076324	18076325
chr2L	18106107	18106108
chr2L	18298388	18298389
chr2L	18304111	18304112
chr2L	18312962	18312963
chr2L	18318164	18318165
chr2L	18394828	18394829
chr2L	18436525	18436526
chr2L	18515665	18515666
chr2L	18613402	18613403
chr2L	18662838	18662839
chr2L	18741915	18741916
chr2L	18744076	18744077
chr2L	18747095	18747096
chr2L	18752778	18752779
chr2L	18757890	18757891
chr2L	18794287	18794288
chr2L	18799415	18799416
chr2L	18884646	18884647
chr2L	18888033	18888034
chr2L	18889035	18889036
chr2L	18890854	18890855
chr2L	18898642	18898643
chr2L	18908497	18908498
chr2L	18911592	18911593
chr2L	18915231	18915232
chr2L	19015603	19015604
chr2L	19017094	19017095
chr2L	19076064	19076065
chr2L	19209870	19209871
chr2L	19224869	19224870
chr2L	19228968	19228969
chr2L	19231902	19231903
chr2L	19235757	19235758
chr2L	19313794	19313795
chr2L	19317183	19317184
chr2L	19764646	19764647
chr2L	20019541	20019542
chr2L	20242806	20242807
chr2L	20301374	20301375
chr2L	20526247	20526248
chr2L	20638350	20638351
chr2L	20821827	20821828
chr2L	20940742	20940743
chr2L	20942913	20942914
chr2L	20956562	20956563
chr2L	20957828	20957829
chr2L	20959812	20959813
chr2L	20961340	20961341
chr2L	21284031	21284032
chr2L	21325334	21325335
chr2L	21796570	21796571
chr2L	21801836	21801837
chr2L	21813022	21813023
chr2L	21838151	21838152
chr2L	21840731	21840732
chr2L	21846993	21846994
chr2L	21879592	21879593
chr2L	21882064	21882065
chr2L	21886915	21886916
chr2L	21893164	21893165
chr2L	21899703	21899704
chr2L	21993621	21993622
chr2L	22014150	22014151
chr2L	22018706	22018707
chr2L	22056201	22056202
chr2R	5750526	5750527
chr2R	7139893	7139894
chr2R	7142095	7142096
chr2R	7224004	7224005
chr2R	7241918	7241919
chr2R	7246681	7246682
chr2R	7247986	7247987
chr2R	8797810	8797811
chr2R	10194009	10194010
chr2R	10548479	10548480
chr2R	10551240	10551241
chr2R	10554762	10554763
chr2R	10669008	10669009
chr2R	10915739	10915740
chr2R	10919790	10919791
chr2R	10924362	10924363
chr2R	10964328	10964329
chr2R	10965831	10965832
chr2R	10968377	10968378
chr2R	10974035	10974036
chr2R	11129469	11129470
chr2R	11262962	11262963
chr2R	11435606	11435607
chr2R	11467395	11467396
chr2R	11469005	11469006
chr2R	11471695	11471696
chr2R	11513549	11513550
chr2R	11515082	11515083
chr2R	11516373	11516374
chr2R	11519591	11519592
chr2R	11522504	11522505
chr2R	11533487	11533488
chr2R	11537379	11537380
chr2R	11545757	11545758
chr2R	11553749	11553750
chr2R	11556154	11556155
chr2R	11558112	11558113
chr2R	11561845	11561846
chr2R	11565344	11565345
chr2R	11566795	11566796
chr2R	11568247	11568248
chr2R	11569888	11569889
chr2R	11708262	11708263
chr2R	11726667	11726668
chr2R	11729293	11729294
chr2R	11732173	11732174
chr2R	11737240	11737241
chr2R	11740265	11740266
chr2R	11743048	11743049
chr2R	11748562	11748563
chr2R	11752831	11752832
chr2R	11755089	11755090
chr2R	11816052	11816053
chr2R	11819787	11819788
chr2R	11821789	11821790
chr2R	11823460	11823461
chr2R	11915051	11915052
chr2R	11934643	11934644
chr2R	11936398	11936399
chr2R	11999106	11999107
chr2R	12083355	12083356
chr2R	12121025	12121026
chr2R	12132669	12132670
chr2R	12238010	12238011
chr2R	12249916	12249917
chr2R	12401034	12401035
chr2R	12525395	12525396
chr2R	12694598	12694599
chr2R	12695960	12695961
chr2R	12698075	12698076
chr2R	12808819	12808820
chr2R	12825530	12825531
chr2R	12831101	12831102
chr2R	12834597	12834598
chr2R	12913975	12913976
chr2R	12988484	12988485
chr2R	12992077	12992078
chr2R	13013659	13013660
chr2R	13022784	13022785
chr2R	13031027	13031028
chr2R	13035585	13035586
chr2R	13038848	13038849
chr2R	13054611	13054612
chr2R	13083152	13083153
chr2R	13086992	13086993
chr2R	13090817	13090818
chr2R	13096628	13096629
chr2R	13102781	13102782
chr2R	13106771	13106772
chr2R	13309778	13309779
chr2R	13314464	13314465
chr2R	13318476	13318477
chr2R	13350610	13350611
chr2R	13357135	13357136
chr2R	13359693	13359694
chr2R	13368718	13368719
chr2R	13372296	13372297
chr2R	13383522	13383523
chr2R	13386594	13386595
chr2R	13402919	13402920
chr2R	13611629	13611630
chr2R	13617160	13617161
chr2R	13619719	13619720
chr2R	13761160	13761161
chr2R	14217765	14217766
chr2R	14305698	14305699
chr2R	14402262	14402263
chr2R	14416649	14416650
chr2R	14426074	14426075
chr2R	14466793	14466794
chr2R	14518957	14518958
chr2R	14520289	14520290
chr2R	14522590	14522591
chr2R	14626637	14626638
chr2R	14636008	14636009
chr2R	14735989	14735990
chr2R	14812212	14812213
chr2R	14814698	14814699
chr2R	14816779	14816780
chr2R	14825193	14825194
chr2R	14826814	14826815
chr2R	14829275	14829276
chr2R	14836582	14836583
chr2R	14840817	14840818
chr2R	15001171	15001172
chr2R	15004489	15004490
chr2R	15006438	15006439
chr2R	15044706	15044707
chr2R	15047040	15047041
chr2R	15057973	15057974
chr2R	15060185	15060186
chr2R	15067532	15067533
chr2R	15074561	15074562
chr2R	15079856	15079857
chr2R	15094811	15094812
chr2R	15096705	15096706
chr2R	15098767	15098768
chr2R	15101106	15101107
chr2R	15109558	15109559
chr2R	15111818	15111819
chr2R	15114342	15114343
chr2R	15150924	15150925
chr2R	15152138	15152139
chr2R	15245531	15245532
chr2R	15246892	15246893
chr2R	15329588	15329589
chr2R	15374460	15374461
chr2R	15397267	15397268
chr2R	15483771	15483772
chr2R	15584470	15584471
chr2R	15589794	15589795
chr2R	15595354	15595355
chr2R	15598666	15598667
chr2R	15601405	15601406
chr2R	15604987	15604988
chr2R	15611340	15611341
chr2R	15705061	15705062
chr2R	15708792	15708793
chr2R	15716128	15716129
chr2R	15721875	15721876
chr2R	15725396	15725397
chr2R	16069774	16069775
chr2R	16071761	16071762
chr2R	16356492	16356493
chr2R	16369874	16369875
chr2R	16436968	16436969
chr2R	16441357	16441358
chr2R	16452501	16452502
chr2R	16459496	16459497
chr2R	16464031	16464032
chr2R	16475876	16475877
chr2R	16483569	16483570
chr2R	16547012	16547013
chr2R	16549646	16549647
chr2R	16578732	16578733
chr2R	16741710	16741711
chr2R	16798662	16798663
chr2R	16800508	16800509
chr2R	16809520	16809521
chr2R	16822098	16822099
chr2R	16916438	16916439
chr2R	16920495	16920496
chr2R	16921638	16921639
chr2R	16923438	16923439
chr2R	17116266	17116267
chr2R	17144756	17144757
chr2R	17199031	17199032
chr2R	17212024	17212025
chr2R	17380693	17380694
chr2R	17383521	17383522
chr2R	17498092	17498093
chr2R	17501645	17501646
chr2R	17643144	17643145
chr2R	17935177	17935178
chr2R	17937251	17937252
chr2R	17948190	17948191
chr2R	17961559	17961560
chr2R	17963922	17963923
chr2R	18009422	18009423
chr2R	18011847	18011848
chr2R	18015372	18015373
chr2R	18026078	18026079
chr2R	18033722	18033723
chr2R	18038423	18038424
chr2R	18116648	18116649
chr2R	18213730	18213731
chr2R	18218072	18218073
chr2R	18219762	18219763
chr2R	18222252	18222253
chr2R	18391959	18391960
chr2R	18510136	18510137
chr2R	18511979	18511980
chr2R	18876276	18876277
chr2R	18961629	18961630
chr2R	18984004	18984005
chr2R	19014615	19014616
chr2R	19018363	19018364
chr2R	19019729	19019730
chr2R	19044168	19044169
chr2R	19046819	19046820
chr2R	19048884	19048885
chr2R	19051908	19051909
chr2R	19064825	19064826
chr2R	19264011	19264012
chr2R	19265693	19265694
chr2R	19268354	19268355
chr2R	19517270	19517271
chr2R	19650276	19650277
chr2R	19678734	19678735
chr2R	19775502	19775503
chr2R	19798669	19798670
chr2R	19808840	19808841
chr2R	19820727	19820728
chr2R	19849997	19849998
chr2R	19852475	19852476
chr2R	19853654	19853655
chr2R	19856476	19856477
chr2R	19876081	19876082
chr2R	19882721	19882722
chr2R	19885931	19885932
chr2R	19888513	19888514
chr2R	19923620	19923621
chr2R	19930551	19930552
chr2R	19937085	19937086
chr2R	19963160	19963161
chr2R	19968585	19968586
chr2R	19974093	19974094
chr2R	19991076	19991077
chr2R	19994747	19994748
chr2R	20029296	20029297
chr2R	20040864	20040865
chr2R	20064194	20064195
chr2R	20068993	20068994
chr2R	20102293	20102294
chr2R	20125497	20125498
chr2R	20129327	20129328
chr2R	20163261	20163262
chr2R	20172339	20172340
chr2R	20181848	20181849
chr2R	20193352	20193353
chr2R	20200126	20200127
chr2R	20202278	20202279
chr2R	20207534	20207535
chr2R	20297603	20297604
chr2R	20300905	20300906
chr2R	20334853	20334854
chr2R	20337269	20337270
chr2R	20340679	20340680
chr2R	20378578	20378579
chr2R	20380545	20380546
chr2R	20382699	20382700
chr2R	20387642	20387643
chr2R	20390594	20390595
chr2R	20394553	20394554
chr2R	20400562	20400563
chr2R	20404813	20404814
chr2R	20409828	20409829
chr2R	20414264	20414265
chr2R	20419194	20419195
chr2R	20481776	20481777
chr2R	20483586	20483587
chr2R	20485834	20485835
chr2R	20488668	20488669
chr2R	20517594	20517595
chr2R	20687808	20687809
chr2R	20756902	20756903
chr2R	20759609	20759610
chr2R	20763041	20763042
chr2R	20797899	20797900
chr2R	20804915	20804916
chr2R	20810918	20810919
chr2R	20815715	20815716
chr2R	20844406	20844407
chr2R	20855555	20855556
chr2R	20906448	20906449
chr2R	20947175	20947176
chr2R	20965500	20965501
chr2R	21254087	21254088
chr2R	21576762	21576763
chr2R	21579580	21579581
chr2R	21725997	21725998
chr2R	21735649	21735650
chr2R	21750331	21750332
chr2R	21754252	21754253
chr2R	21755745	21755746
chr2R	21779848	21779849
chr2R	21849466	21849467
chr2R	21854221	21854222
chr2R	22048759	22048760
chr2R	22234881	22234882
chr2R	22241334	22241335
chr2R	22439995	22439996
chr2R	22448999	22449000
chr2R	22866065	22866066
chr2R	22949558	22949559
chr2R	22965760	22965761
chr2R	22971064	22971065
chr2R	23133301	23133302
chr2R	23146743	23146744
chr2R	23150064	23150065
chr2R	24321107	24321108
chr2R	24438047	24438048
chr2R	24442035	24442036
chr2R	24645829	24645830
chr2R	24655960	24655961
chr2R	24658187	24658188
chr2R	24689084	24689085
chr2R	24802538	24802539
chr2R	24804633	24804634
chr2R	24807102	24807103
chr2R	24811412	24811413
chr2R	24813658	24813659
chr2R	24837266	24837267
chr2R	24840211	24840212
chr2R	24856170	24856171
chr2R	24867234	24867235
chr2R	25084878	25084879
chr2R	25140922	25140923
chr2R	25163980	25163981
chr2R	25165216	25165217
chr2R	25179425	25179426
chr2R	25183107	25183108
chr2R	25257089	25257090
chr3L	50799	50800
chr3L	57143	57144
chr3L	63168	63169
chr3L	81922	81923
chr3L	94421	94422
chr3L	122250	122251
chr3L	128775	128776
chr3L	399021	399022
chr3L	411280	411281
chr3L	417621	417622
chr3L	423230	423231
chr3L	426202	426203
chr3L	429604	429605
chr3L	626055	626056
chr3L	646771	646772
chr3L	662125	662126
chr3L	670363	670364
chr3L	675606	675607
chr3L	716155	716156
chr3L	720014	720015
chr3L	725174	725175
chr3L	729783	729784
chr3L	760745	760746
chr3L	766250	766251
chr3L	769766	769767
chr3L	772170	772171
chr3L	775949	775950
chr3L	778838	778839
chr3L	781096	781097
chr3L	785123	785124
chr3L	788087	788088
chr3L	791361	791362
chr3L	793457	793458
chr3L	798052	798053
chr3L	800074	800075
chr3L	807934	807935
chr3L	1111546	1111547
chr3L	1119536	1119537
chr3L	1127633	1127634
chr3L	1130900	1130901
chr3L	1134401	1134402
chr3L	2712785	2712786
chr3L	2714660	2714661
chr3L	3245584	3245585
chr3L	3255333	3255334
chr3L	3391841	3391842
chr3L	3658254	3658255
chr3L	4840816	4840817
chr3L	5298024	5298025
chr3L	5309566	5309567
chr3L	5320920	5320921
chr3L	5325203	5325204
chr3L	5329431	5329432
chr3L	5332564	5332565
chr3L	5376234	5376235
chr3L	5385023	5385024
chr3L	5391176	5391177
chr3L	5396866	5396867
chr3L	5399500	5399501
chr3L	5404691	5404692
chr3L	5408327	5408328
chr3L	5414589	5414590
chr3L	5420932	5420933
chr3L	5444310	5444311
chr3L	5448946	5448947
chr3L	5470021	5470022
chr3L	5476411	5476412
chr3L	5478518	5478519
chr3L	5488597	5488598
chr3L	5496520	5496521
chr3L	5531339	5531340
chr3L	5553887	5553888
chr3L	5556914	5556915
chr3L	5610910	5610911
chr3L	5617756	5617757
chr3L	5622966	5622967
chr3L	5848422	5848423
chr3L	5856531	5856532
chr3L	5863644	5863645
chr3L	5865491	5865492
chr3L	5877164	5877165
chr3L	5880092	5880093
chr3L	5885838	5885839
chr3L	5889532	5889533
chr3L	5957716	5957717
chr3L	5964632	5964633
chr3L	5980696	5980697
chr3L	5988982	5988983
chr3L	5991615	5991616
chr3L	5993450	5993451
chr3L	5996597	5996598
chr3L	6043165	6043166
chr3L	6045019	6045020
chr3L	6064072	6064073
chr3L	6265415	6265416
chr3L	6269372	6269373
chr3L	6271837	6271838
chr3L	6279116	6279117
chr3L	6283163	6283164
chr3L	6287828	6287829
chr3L	6291747	6291748
chr3L	6293697	6293698
chr3L	6299151	6299152
chr3L	6310757	6310758
chr3L	6354318	6354319
chr3L	6355994	6355995
chr3L	6357832	6357833
chr3L	6360132	6360133
chr3L	6365756	6365757
chr3L	6371812	6371813
chr3L	6380692	6380693
chr3L	6383900	6383901
chr3L	6388278	6388279
chr3L	6391845	6391846
chr3L	6395742	6395743
chr3L	6396927	6396928
chr3L	6639254	6639255
chr3L	6645773	6645774
chr3L	6647806	6647807
chr3L	6655663	6655664
chr3L	6710053	6710054
chr3L	6712206	6712207
chr3L	6766682	6766683
chr3L	6770200	6770201
chr3L	6771376	6771377
chr3L	6774563	6774564
chr3L	6777575	6777576
chr3L	6779910	6779911
chr3L	6784202	6784203
chr3L	6799800	6799801
chr3L	6808628	6808629
chr3L	6817676	6817677
chr3L	6822537	6822538
chr3L	6829710	6829711
chr3L	6835370	6835371
chr3L	6839164	6839165
chr3L	6843024	6843025
chr3L	6846629	6846630
chr3L	6849986	6849987
